TIME[ns],    Itot[uA],
4.6038    -0.315482
4.62521    -0.314678
4.64662    -0.313896
4.66803    -0.313139
4.68945    -0.312349
4.71086    -0.311048
4.73227    -0.31037
4.75369    -0.309582
4.7751    -0.308826
4.79651    -0.308034
4.81793    -0.306733
4.83934    -0.305923
4.86075    -0.305142
4.88216    -0.304374
4.90358    -0.303715
4.92499    -0.302413
4.9464    -0.301602
4.96782    -0.30083
4.98923    -0.300063
5.01064    -0.298718
5.03206    -0.297965
5.05347    -0.297163
5.07488    -0.29652
5.09629    -0.295747
5.11771    -0.294406
5.13912    -0.293652
5.16053    -0.29285
5.18195    -0.292071
5.20336    -0.291299
5.22477    -0.290097
5.24619    -0.289335
5.2676    -0.288529
5.28901    -0.287754
5.31042    -0.28698
5.33184    -0.285651
5.35325    -0.284886
5.37466    -0.284082
5.39608    -0.283432
5.41749    -0.282661
5.4389    -0.281335
5.46032    -0.280567
5.48173    -0.279761
5.50314    -0.278981
5.52455    -0.278207
5.54597    -0.276888
5.56738    -0.276241
5.58879    -0.275435
5.61021    -0.274652
5.63162    -0.273876
5.65303    -0.272556
5.67445    -0.271775
5.69586    -0.270969
5.71727    -0.270316
5.73868    -0.269543
5.7601    -0.268225
5.78151    -0.267436
5.80292    -0.266634
5.82434    -0.265851
5.84575    -0.265073
5.86716    -0.26374
5.88858    -0.263091
5.90999    -0.262291
5.9314    -0.261506
5.95281    -0.260725
5.97423    -0.259389
5.99564    -0.258593
6.01705    -0.257798
6.03847    -0.257143
6.05988    -0.256366
6.08129    -0.255022
6.10271    -0.254224
6.12412    -0.253436
6.14553    -0.25265
6.16694    -0.251863
6.18836    -0.25052
6.20977    -0.249853
6.23118    -0.249061
6.2526    -0.24827
6.27401    -0.247483
6.29542    -0.246135
6.31684    -0.245333
6.33825    -0.244535
6.35966    -0.243744
6.38107    -0.243084
6.40249    -0.241732
6.4239    -0.240924
6.44531    -0.240127
6.46673    -0.239332
6.48814    -0.238541
6.50955    -0.237187
6.53097    -0.236507
6.55238    -0.235705
6.57379    -0.234904
6.5952    -0.234105
6.61662    -0.232748
6.63803    -0.231936
6.65944    -0.231131
6.68086    -0.230324
6.70227    -0.229649
6.72368    -0.228287
6.7451    -0.227466
6.76651    -0.226656
6.78792    -0.225849
6.80933    -0.225043
6.83075    -0.223677
6.85216    -0.222851
6.87357    -0.22216
6.89499    -0.221348
6.9164    -0.220522
6.93781    -0.219164
6.95923    -0.218337
6.98064    -0.217516
7.00205    -0.216692
7.02346    -0.215988
7.04488    -0.214608
7.06629    -0.213783
7.0877    -0.212951
7.10912    -0.21213
7.13053    -0.211289
7.15194    -0.209903
7.17336    -0.209065
7.19477    -0.208356
7.21618    -0.20751
7.23759    -0.206649
7.25901    -0.205288
7.28042    -0.204449
7.30183    -0.203597
7.32325    -0.202728
7.34466    -0.201869
7.36607    -0.200618
7.38749    -0.199775
7.4089    -0.198916
7.43031    -0.198045
7.45172    -0.197175
7.47314    -0.195778
7.49455    -0.194926
7.51596    -0.194174
7.53738    -0.193299
7.55879    -0.192427
7.5802    -0.191027
7.60162    -0.190157
7.62303    -0.189265
7.64444    -0.188365
7.66585    -0.187482
7.68727    -0.186202
7.70868    -0.185336
7.73009    -0.184424
7.75151    -0.183512
7.77292    -0.182608
7.79433    -0.181179
7.81575    -0.18028
7.83716    -0.179379
7.85857    -0.178592
7.87998    -0.177674
7.9014    -0.176222
7.92281    -0.175298
7.94422    -0.174373
7.96564    -0.173443
7.98705    -0.17252
8.00846    -0.171194
8.02988    -0.170245
8.05129    -0.169305
8.0727    -0.168332
8.09411    -0.167409
8.11553    -0.165926
8.13694    -0.164983
8.15835    -0.164014
8.17977    -0.163154
8.20118    -0.162201
8.22259    -0.1607
8.24401    -0.159726
8.26542    -0.158751
8.28683    -0.157754
8.30824    -0.156769
8.32966    -0.155235
8.35107    -0.154373
8.37248    -0.153366
8.3939    -0.152352
8.41531    -0.151359
8.43672    -0.149806
8.45814    -0.148778
8.47955    -0.147751
8.50096    -0.14683
8.52237    -0.145817
8.54379    -0.144242
8.5652    -0.143208
8.58661    -0.142141
8.60803    -0.141069
8.62944    -0.140019
8.65085    -0.138407
8.67227    -0.137478
8.69368    -0.136421
8.71509    -0.135309
8.7365    -0.134221
8.75792    -0.132558
8.77933    -0.131492
8.80074    -0.130396
8.82216    -0.129293
8.84357    -0.128296
8.86498    -0.12661
8.8864    -0.125504
8.90781    -0.12437
8.92922    -0.123228
8.95063    -0.122109
8.97205    -0.120386
8.99346    -0.119388
9.01487    -0.118217
9.03629    -0.117053
9.0577    -0.115883
9.07911    -0.114165
9.10053    -0.113004
9.12194    -0.111814
9.14335    -0.110617
9.16476    -0.109556
9.18618    -0.107808
9.20759    -0.10664
9.229    -0.105422
9.25042    -0.104209
9.27183    -0.102992
9.29324    -0.101778
9.31466    -0.100012
9.33607    -0.0989361
9.35748    -0.0977029
9.37889    -0.0964729
9.40031    -0.0952408
9.42172    -0.0934618
9.44313    -0.0922297
9.46455    -0.0909992
9.48596    -0.0898892
9.50737    -0.0886494
9.52879    -0.0868583
9.5502    -0.0856194
9.57161    -0.0843802
9.59302    -0.0831407
9.61444    -0.0830068
9.63585    -0.0828729
9.65726    -0.0828688
9.67868    -0.0827344
9.70009    -0.0826004
9.7215    -0.0824663
9.74292    -0.0823318
9.76433    -0.0821975
9.78574    -0.0820636
9.80715    -0.0819291
9.82857    -0.0819253
9.84998    -0.081791
9.87139    -0.0816571
9.89281    -0.0815232
9.91422    -0.0813898
9.93563    -0.081256
9.95705    -0.0811225
9.97846    -0.0809891
9.99987    -0.0809852
10.0213    -0.0808515
10.0427    -0.0807177
10.0641    -0.0805843
10.0855    -0.0804508
10.1069    -0.0803171
10.1283    -0.0801838
10.1498    -0.0801805
10.1712    -0.0800464
10.1926    -0.079913
10.214    -0.0797792
10.2354    -0.0796459
10.2568    -0.0795123
10.2782    -0.0793778
10.2997    -0.0792448
10.3211    -0.079242
10.3425    -0.079109
10.3639    -0.0789761
10.3853    -0.0788428
10.4067    -0.0787099
10.4281    -0.078577
10.4495    -0.0784436
10.471    -0.0783105
10.4924    -0.0783072
10.5138    -0.0781742
10.5352    -0.0780413
10.5566    -0.077908
10.578    -0.077775
10.5994    -0.0776416
10.6208    -0.0775088
10.6423    -0.0773754
10.6637    -0.0773727
10.6851    -0.0772399
10.7065    -0.0771068
10.7279    -0.0769743
10.7493    -0.0768415
10.7707    -0.0767089
10.7922    -0.0765763
10.8136    -0.0764434
10.835    -0.076441
10.8564    -0.0763083
10.8778    -0.0761754
10.8992    -0.0760425
10.9206    -0.07591
10.942    -0.0757773
10.9635    -0.0756445
10.9849    -0.0756416
11.0063    -0.075509
11.0277    -0.0753761
11.0491    -0.0752435
11.0705    -0.0751113
11.0919    -0.0749789
11.1133    -0.0748466
11.1348    -0.0747144
11.1562    -0.074712
11.1776    -0.0745795
11.199    -0.0744471
11.2204    -0.0743147
11.2418    -0.0741825
11.2632    -0.07405
11.2847    -0.0739178
11.3061    -0.0737852
11.3275    -0.0737832
11.3489    -0.073651
11.3703    -0.0735184
11.3917    -0.0733862
11.4131    -0.073254
11.4345    -0.0731213
11.456    -0.0729889
11.4774    -0.0728569
11.4988    -0.0728552
11.5202    -0.0727231
11.5416    -0.072591
11.563    -0.072459
11.5844    -0.0723268
11.6058    -0.0721948
11.6273    -0.0720627
11.6487    -0.0719307
11.6701    -0.0719289
11.6915    -0.0717967
11.7129    -0.0716645
11.7343    -0.0715326
11.7557    -0.0714004
11.7772    -0.0712685
11.7986    -0.0711365
11.82    -0.0710044
11.8414    -0.0710026
11.8628    -0.0708709
11.8842    -0.070739
11.9056    -0.070607
11.927    -0.0704753
11.9485    -0.0703435
11.9699    -0.0702118
11.9913    -0.0700799
12.0127    -0.0700783
12.0341    -0.0699464
12.0555    -0.0698147
12.0769    -0.069683
12.0983    -0.0695511
12.1198    -0.0694194
12.1412    -0.0692877
12.1626    -0.069286
12.184    -0.0691539
12.2054    -0.0690219
12.2268    -0.0688902
12.2482    -0.0687587
12.2696    -0.0686271
12.2911    -0.0684956
12.3125    -0.0683641
12.3339    -0.0683627
12.3553    -0.0682312
12.3767    -0.0680996
12.3981    -0.0679681
12.4195    -0.0678364
12.441    -0.0677048
12.4624    -0.0675733
12.4838    -0.0674416
12.5052    -0.0674403
12.5266    -0.0673088
12.548    -0.0671773
12.5694    -0.0670457
12.5908    -0.0669143
12.6123    -0.0667825
12.6337    -0.0666509
12.6551    -0.0665197
12.6765    -0.0665184
12.6979    -0.0663871
12.7193    -0.0662558
12.7407    -0.0661244
12.7621    -0.0659931
12.7836    -0.0658616
12.805    -0.0657303
12.8264    -0.065599
12.8478    -0.0655977
12.8692    -0.0654664
12.8906    -0.0653351
12.912    -0.0652034
12.9335    -0.065072
12.9549    -0.0649407
12.9763    -0.0648094
12.9977    -0.0646781
13.0191    -0.0646768
13.0405    -0.0645457
13.0619    -0.0644144
13.0833    -0.0642833
13.1048    -0.0641522
13.1262    -0.0640209
13.1476    -0.0638897
13.169    -0.0637585
13.1904    -0.0637574
13.2118    -0.0636263
13.2332    -0.063495
13.2546    -0.0633639
13.2761    -0.0632328
13.2975    -0.0631017
13.3189    -0.0629704
13.3403    -0.0628392
13.3617    -0.062708
13.3831    -0.0627067
13.4045    -0.0625755
13.426    -0.0624445
13.4474    -0.0623136
13.4688    -0.0621826
13.4902    -0.0620515
13.5116    -0.0619205
13.533    -0.0617894
13.5544    -0.0617885
13.5758    -0.0616574
13.5973    -0.0615264
13.6187    -0.0613954
13.6401    -0.0612643
13.6615    -0.0611332
13.6829    -0.061002
13.7043    -0.0608711
13.7257    -0.0608702
13.7471    -0.0607392
13.7686    -0.0606082
13.79    -0.0604772
13.8114    -0.0603461
13.8328    -0.0602152
13.8542    -0.0600843
13.8756    -0.0599533
13.897    -0.0599526
13.9185    -0.0598216
13.9399    -0.0596907
13.9613    -0.0595598
13.9827    -0.0594288
14.0041    -0.059298
14.0255    -0.0591671
14.0469    -0.0590362
14.0683    -0.0590354
14.0898    -0.0589045
14.1112    -0.0587736
14.1326    -0.0586425
14.154    -0.0585116
14.1754    -0.0583807
14.1968    -0.0582498
14.2182    -0.058119
14.2396    -0.0579882
14.2611    -0.0579876
14.2825    -0.0578567
14.3039    -0.057726
14.3253    -0.0575952
14.3467    -0.0574644
14.3681    -0.0573336
14.3895    -0.0572027
14.411    -0.0570719
14.4324    -0.0570712
14.4538    -0.0569404
14.4752    -0.0568096
14.4966    -0.0566789
14.518    -0.056548
14.5394    -0.0564173
14.5608    -0.0562864
14.5823    -0.0561557
14.6037    -0.0560248
14.6251    -0.0560243
14.6465    -0.0558936
14.6679    -0.0557629
14.6893    -0.0556322
14.7107    -0.0555015
14.7321    -0.0553707
14.7536    -0.05524
14.775    -0.0551093
14.7964    -0.0551087
14.8178    -0.054978
14.8392    -0.0548473
14.8606    -0.0547166
14.882    -0.0545859
14.9034    -0.054455
14.9249    -0.0543244
14.9463    -0.0541937
14.9677    -0.054063
14.9891    -0.0540624
15.0105    -0.0539318
15.0319    -0.0538011
15.0533    -0.0536705
15.0748    -0.0535399
15.0962    -0.0534093
15.1176    -0.0532787
15.139    -0.053148
15.1604    -0.0531475
15.1818    -0.0530169
15.2032    -0.0528863
15.2246    -0.0527557
15.2461    -0.0526251
15.2675    -0.0524945
15.2889    -0.0523638
15.3103    -0.0522332
15.3317    -0.0521025
15.3531    -0.052102
15.3745    -0.0519714
15.3959    -0.0518409
15.4174    -0.0517103
15.4388    -0.0515798
15.4602    -0.0514492
15.4816    -0.0513186
15.503    -0.051188
15.5244    -0.0510575
15.5458    -0.0510571
15.5673    -0.0509265
15.5887    -0.050796
15.6101    -0.0506654
15.6315    -0.0505348
15.6529    -0.0504042
15.6743    -0.0502737
15.6957    -0.0501432
15.7171    -0.0500126
15.7386    -0.0500122
15.76    -0.0498817
15.7814    -0.0497511
15.8028    -0.0496206
15.8242    -0.0494901
15.8456    -0.0493596
15.867    -0.0492291
15.8884    -0.0490986
15.9099    -0.0489681
15.9313    -0.0489678
15.9527    -0.0488372
15.9741    -0.0487068
15.9955    -0.0485763
16.0169    -0.0484458
16.0383    -0.0483153
16.0598    -0.0481849
16.0812    -0.0480543
16.1026    -0.0479238
16.124    -0.0479234
16.1454    -0.0477929
16.1668    -0.0476624
16.1882    -0.047532
16.2096    -0.0474016
16.2311    -0.0472711
16.2525    -0.0471407
16.2739    -0.0470103
16.2953    -0.0468798
16.3167    -0.0468795
16.3381    -0.0467491
16.3595    -0.0466186
16.3809    -0.0464882
16.4024    -0.0463577
16.4238    -0.0462272
16.4452    -0.0460968
16.4666    -0.0459664
16.488    -0.045836
16.5094    -0.0457055
16.5308    -0.0457052
16.5523    -0.0455748
16.5737    -0.0454444
16.5951    -0.0453139
16.6165    -0.0451836
16.6379    -0.0450532
16.6593    -0.0449228
16.6807    -0.0447924
16.7021    -0.044662
16.7236    -0.0445316
16.745    -0.0445313
16.7664    -0.0444009
16.7878    -0.0442705
16.8092    -0.0441402
16.8306    -0.0440098
16.852    -0.0438794
16.8734    -0.0437489
16.8949    -0.0436185
16.9163    -0.0434881
16.9377    -0.0434879
16.9591    -0.0433575
16.9805    -0.0432271
17.0019    -0.0430968
17.0233    -0.0429664
17.0447    -0.0428361
17.0662    -0.0427057
17.0876    -0.0425754
17.109    -0.042445
17.1304    -0.0423147
17.1518    -0.0421843
17.1732    -0.042184
17.1946    -0.0420537
17.2161    -0.0419233
17.2375    -0.041793
17.2589    -0.0416627
17.2803    -0.0415323
17.3017    -0.041402
17.3231    -0.0412716
17.3445    -0.0411412
17.3659    -0.0410109
17.3874    -0.0410107
17.4088    -0.0408804
17.4302    -0.0407501
17.4516    -0.0406197
17.473    -0.0404894
17.4944    -0.0403591
17.5158    -0.0402288
17.5372    -0.0400985
17.5587    -0.0399681
17.5801    -0.0398378
17.6015    -0.0397075
17.6229    -0.0397073
17.6443    -0.0395769
17.6657    -0.0394466
17.6871    -0.0393163
17.7086    -0.039186
17.73    -0.0390557
17.7514    -0.0389253
17.7728    -0.0387951
17.7942    -0.0386648
17.8156    -0.0385345
17.837    -0.0384042
17.8584    -0.038404
17.8799    -0.0382738
17.9013    -0.0381434
17.9227    -0.0380132
17.9441    -0.0378828
17.9655    -0.0377526
17.9869    -0.0376223
18.0083    -0.037492
18.0297    -0.0373617
18.0512    -0.0372314
18.0726    -0.0371011
18.094    -0.0369708
18.1154    -0.0369707
18.1368    -0.0368404
18.1582    -0.0367101
18.1796    -0.0365798
18.2011    -0.0364496
18.2225    -0.0363193
18.2439    -0.036189
18.2653    -0.0360588
18.2867    -0.0359285
18.3081    -0.0357982
18.3295    -0.035668
18.3509    -0.0355377
18.3724    -0.0355376
18.3938    -0.0354073
18.4152    -0.035277
18.4366    -0.0351467
18.458    -0.0350165
18.4794    -0.0348862
18.5008    -0.034756
18.5222    -0.0346257
18.5437    -0.0344954
18.5651    -0.0343652
18.5865    -0.0342349
18.6079    -0.0341047
18.6293    -0.0339745
18.6507    -0.0338442
18.6721    -0.0338441
18.6936    -0.0337138
18.715    -0.0335836
18.7364    -0.0334534
18.7578    -0.0333231
18.7792    -0.0331929
18.8006    -0.0330626
18.822    -0.0329324
18.8434    -0.0328021
18.8649    -0.0326719
18.8863    -0.0325416
18.9077    -0.0324114
18.9291    -0.0322812
18.9505    -0.0321509
18.9719    -0.0320207
18.9933    -0.0320206
19.0147    -0.0318904
19.0362    -0.0317602
19.0576    -0.0316299
19.079    -0.0314997
19.1004    -0.0313695
19.1218    -0.0312393
19.1432    -0.031109
19.1646    -0.0309788
19.186    -0.0308486
19.2075    -0.0307183
19.2289    -0.0305881
19.2503    -0.0304579
19.2717    -0.0303277
19.2931    -0.0301975
19.3145    -0.0300672
19.3359    -0.029937
19.3574    -0.0299369
19.3788    -0.0298067
19.4002    -0.0296765
19.4216    -0.0295463
19.443    -0.0294161
19.4644    -0.0292859
19.4858    -0.0291557
19.5072    -0.0290255
19.5287    -0.0288953
19.5501    -0.0287651
19.5715    -0.0286348
19.5929    -0.0285046
19.6143    -0.0283744
19.6357    -0.0282442
19.6571    -0.028114
19.6785    -0.0279838
19.7    -0.0278536
19.7214    -0.0277234
19.7428    -0.0275932
19.7642    -0.027463
19.7856    -0.0274629
19.807    -0.0273327
19.8284    -0.0272025
19.8499    -0.0270723
19.8713    -0.0269421
19.8927    -0.0268119
19.9141    -0.0266817
19.9355    -0.0265515
19.9569    -0.0264213
19.9783    -0.0262912
19.9997    -0.026161
20.0212    -0.0260308
20.0426    -0.0259006
20.064    -0.0257704
20.0854    -0.0256402
20.1068    -0.02551
20.1282    -0.0253798
20.1496    -0.0252496
20.171    -0.0251194
20.1925    -0.0249892
20.2139    -0.0248591
20.2353    -0.0247289
20.2567    -0.0245987
20.2781    -0.0244685
20.2995    -0.0243383
20.3209    -0.0242081
20.3424    -0.024078
20.3638    -0.0239478
20.3852    -0.0238176
20.4066    -0.0236874
20.428    -0.0235572
20.4494    -0.023427
20.4708    -0.0232969
20.4922    -0.0231667
20.5137    -0.0230365
20.5351    -0.0229063
20.5565    -0.0227761
20.5779    -0.022646
20.5993    -0.0225158
20.6207    -0.0223856
20.6421    -0.0223856
20.6635    -0.0222554
20.685    -0.0221252
20.7064    -0.0219951
20.7278    -0.0218649
20.7492    -0.0217347
20.7706    -0.0216045
20.792    -0.0214744
20.8134    -0.0213442
20.8349    -0.021214
20.8563    -0.0210839
20.8777    -0.0209537
20.8991    -0.0208235
20.9205    -0.0206933
20.9419    -0.0205632
20.9633    -0.020433
20.9847    -0.0203028
21.0062    -0.0200425
21.0276    -0.0199124
21.049    -0.0197822
21.0704    -0.019652
21.0918    -0.0195219
21.1132    -0.0193917
21.1346    -0.0192616
21.156    -0.0191314
21.1775    -0.0190012
21.1989    -0.018871
21.2203    -0.0187409
21.2417    -0.0186107
21.2631    -0.0184806
21.2845    -0.0183504
21.3059    -0.0182202
21.3273    -0.0180901
21.3488    -0.0179599
21.3702    -0.0178298
21.3916    -0.0176996
21.413    -0.0175694
21.4344    -0.0174393
21.4558    -0.0173091
21.4772    -0.017179
21.4987    -0.0170488
21.5201    -0.0169187
21.5415    -0.0167885
21.5629    -0.0166583
21.5843    -0.0165282
21.6057    -0.016398
21.6271    -0.0162679
21.6485    -0.0161377
21.67    -0.0160075
21.6914    -0.0158774
21.7128    -0.0157472
21.7342    -0.0156171
21.7556    -0.0154869
21.777    -0.0153568
21.7984    -0.0150965
21.8198    -0.0149663
21.8413    -0.0148362
21.8627    -0.014706
21.8841    -0.0145759
21.9055    -0.0144457
21.9269    -0.0143156
21.9483    -0.0141854
21.9697    -0.0140553
21.9912    -0.0139251
22.0126    -0.013795
22.034    -0.0136648
22.0554    -0.0135347
22.0768    -0.0134045
22.0982    -0.0132744
22.1196    -0.0131442
22.141    -0.0130141
22.1625    -0.0128839
22.1839    -0.0126236
22.2053    -0.0124935
22.2267    -0.0123634
22.2481    -0.0122332
22.2695    -0.0121031
22.2909    -0.0119729
22.3123    -0.0118428
22.3338    -0.0117126
22.3552    -0.0115825
22.3766    -0.0114523
22.398    -0.0113222
22.4194    -0.011192
22.4408    -0.0110619
22.4622    -0.0108016
22.4837    -0.0106715
22.5051    -0.0105413
22.5265    -0.0104112
22.5479    -0.010281
22.5693    -0.0101509
22.5907    -0.0100207
22.6121    -0.00989059
22.6335    -0.00976045
22.655    -0.00963031
22.6764    -0.00950017
22.6978    -0.00923988
22.7192    -0.00910974
22.7406    -0.0089796
22.762    -0.00884945
22.7834    -0.00871931
22.8048    -0.00858917
22.8263    -0.00845903
22.8477    -0.00832888
22.8691    -0.00819874
22.8905    -0.0080686
22.9119    -0.00780832
22.9333    -0.00767818
22.9547    -0.00754804
22.9762    -0.0074179
22.9976    -0.00728776
23.019    -0.00715762
23.0404    -0.00702748
23.0618    -0.00689734
23.0832    -0.0067672
23.1046    -0.00650692
23.126    -0.00637678
23.1475    -0.00624664
23.1689    -0.0061165
23.1903    -0.00598636
23.2117    -0.00585622
23.2331    -0.00572608
23.2545    -0.00559594
23.2759    -0.0054658
23.2973    -0.00520552
23.3188    -0.00507538
23.3402    -0.00494524
23.3616    -0.0048151
23.383    -0.00468497
23.4044    -0.00455483
23.4258    -0.00442469
23.4472    -0.00429455
23.4686    -0.00403427
23.4901    -0.00390414
23.5115    -0.003774
23.5329    -0.00364386
23.5543    -0.00351372
23.5757    -0.00338358
23.5971    -0.00325344
23.6185    -0.00299317
23.64    -0.00286303
23.6614    -0.00273289
23.6828    -0.00260275
23.7042    -0.00247261
23.7256    -0.00234248
23.747    -0.00221234
23.7684    -0.0020822
23.7898    -0.00182193
23.8113    -0.00169179
23.8327    -0.00156165
23.8541    -0.00143151
23.8755    -0.00130138
23.8969    -0.00117124
23.9183    -0.0010411
23.9397    -0.000910963
23.9611    -0.000650688
23.9826    -0.00052055
24.004    -0.000390413
24.0254    -0.000260275
24.0468    -0.000130138
