TIME[ns],    Itot[uA],
17.6229    -0.0198884
17.6443    -0.0198157
17.6657    -0.0197449
17.6871    -0.0196748
17.7086    -0.0196045
17.73    -0.0195342
17.7514    -0.0194631
17.7728    -0.0193938
17.7942    -0.0193235
17.8156    -0.0192542
17.837    -0.0191853
17.8584    -0.0191779
17.8799    -0.019108
17.9013    -0.019038
17.9227    -0.018968
17.9441    -0.018898
17.9655    -0.0188287
17.9869    -0.0187594
18.0083    -0.01869
18.0297    -0.0186207
18.0512    -0.0185506
18.0726    -0.0184813
18.094    -0.0184106
18.1154    -0.0184033
18.1368    -0.0183333
18.1582    -0.0182643
18.1796    -0.0181959
18.2011    -0.0181275
18.2225    -0.0180583
18.2439    -0.017989
18.2653    -0.0179201
18.2867    -0.0178518
18.3081    -0.0177834
18.3295    -0.0177142
18.3509    -0.0176458
18.3724    -0.0175774
18.3938    -0.0175698
18.4152    -0.0175
18.4366    -0.0174316
18.458    -0.0173631
18.4794    -0.0172947
18.5008    -0.0172256
18.5222    -0.0171573
18.5437    -0.0170888
18.5651    -0.0170204
18.5865    -0.0169528
18.6079    -0.0168846
18.6293    -0.0168165
18.6507    -0.0167488
18.6721    -0.0167433
18.6936    -0.016675
18.715    -0.0166066
18.7364    -0.0165392
18.7578    -0.0164717
18.7792    -0.016404
18.8006    -0.0163358
18.822    -0.0162683
18.8434    -0.0161996
18.8649    -0.016132
18.8863    -0.016063
18.9077    -0.0159949
18.9291    -0.0159273
18.9505    -0.0158605
18.9719    -0.015793
18.9933    -0.0157888
19.0147    -0.0157209
19.0362    -0.015654
19.0576    -0.0155871
19.079    -0.0155194
19.1004    -0.0154525
19.1218    -0.0153856
19.1432    -0.0153177
19.1646    -0.0152504
19.186    -0.0151828
19.2075    -0.0151159
19.2289    -0.0150491
19.2503    -0.0149822
19.2717    -0.0149148
19.2931    -0.0148479
19.3145    -0.0147804
19.3359    -0.0147135
19.3574    -0.0147095
19.3788    -0.0146429
19.4002    -0.0145767
19.4216    -0.0145101
19.443    -0.0144433
19.4644    -0.0143771
19.4858    -0.0143103
19.5072    -0.0142441
19.5287    -0.0141779
19.5501    -0.0141117
19.5715    -0.014045
19.5929    -0.0139785
19.6143    -0.0139117
19.6357    -0.0138449
19.6571    -0.0137783
19.6785    -0.0137119
19.7    -0.0136457
19.7214    -0.0135792
19.7428    -0.0135131
19.7642    -0.0134473
19.7856    -0.0133812
19.807    -0.0133782
19.8284    -0.0133127
19.8499    -0.0132466
19.8713    -0.013181
19.8927    -0.0131155
19.9141    -0.0130487
19.9355    -0.0129831
19.9569    -0.012917
19.9783    -0.0128514
19.9997    -0.0127858
20.0212    -0.0127202
20.0426    -0.0126542
20.064    -0.0125886
20.0854    -0.0125225
20.1068    -0.0124564
20.1282    -0.0123907
20.1496    -0.0123257
20.171    -0.0122606
20.1925    -0.0121953
20.2139    -0.0121298
20.2353    -0.0120643
20.2567    -0.0119992
20.2781    -0.0119342
20.2995    -0.0118692
20.3209    -0.0118038
20.3424    -0.0117385
20.3638    -0.0116735
20.3852    -0.011608
20.4066    -0.0115422
20.428    -0.0114768
20.4494    -0.0114117
20.4708    -0.0113465
20.4922    -0.0112815
20.5137    -0.0112161
20.5351    -0.0111515
20.5565    -0.0110866
20.5779    -0.011022
20.5993    -0.0109575
20.6207    -0.0108926
20.6421    -0.010828
20.6635    -0.0107635
20.685    -0.0106981
20.7064    -0.0106336
20.7278    -0.0105686
20.7492    -0.0105667
20.7706    -0.0105021
20.792    -0.0104376
20.8134    -0.0103727
20.8349    -0.0103082
20.8563    -0.0102432
20.8777    -0.0101781
20.8991    -0.0101133
20.9205    -0.0100492
20.9419    -0.00998485
20.9633    -0.00985809
20.9847    -0.00979366
21.0062    -0.00972954
21.0276    -0.00966505
21.049    -0.00960083
21.0704    -0.00953671
21.0918    -0.00947233
21.1132    -0.00940822
21.1346    -0.0093441
21.156    -0.00927967
21.1775    -0.00921491
21.1989    -0.00915064
21.2203    -0.00908652
21.2417    -0.00902241
21.2631    -0.00895829
21.2845    -0.00889391
21.3059    -0.00882979
21.3273    -0.00876573
21.3488    -0.00870199
21.3702    -0.00863825
21.3916    -0.0085743
21.413    -0.00851055
21.4344    -0.00844655
21.4558    -0.00838254
21.4772    -0.00831848
21.4987    -0.00825474
21.5201    -0.008191
21.5415    -0.00812725
21.5629    -0.0080633
21.5843    -0.00799956
21.6057    -0.00793582
21.6271    -0.00787176
21.6485    -0.0078077
21.67    -0.0077438
21.6914    -0.00767995
21.7128    -0.00761653
21.7342    -0.0075531
21.7556    -0.00748947
21.777    -0.00742578
21.7984    -0.00729971
21.8198    -0.00723629
21.8413    -0.00717286
21.8627    -0.00710928
21.8841    -0.00704585
21.9055    -0.00698243
21.9269    -0.00691869
21.9483    -0.00685495
21.9697    -0.00679153
21.9912    -0.0067281
22.0126    -0.00666468
22.034    -0.00660125
22.0554    -0.00653767
22.0768    -0.00647424
22.0982    -0.00641061
22.1196    -0.00634745
22.141    -0.00628418
22.1625    -0.00615838
22.1839    -0.00609522
22.2053    -0.006032
22.2267    -0.00596869
22.2481    -0.00590531
22.2695    -0.00584215
22.2909    -0.00577899
22.3123    -0.00571583
22.3338    -0.00565256
22.3552    -0.0055894
22.3766    -0.00552624
22.398    -0.00546292
22.4194    -0.0053995
22.4408    -0.00527369
22.4622    -0.00521053
22.4837    -0.00514737
22.5051    -0.00508442
22.5265    -0.00502136
22.5479    -0.00495841
22.5693    -0.0048953
22.5907    -0.00483235
22.6121    -0.00476939
22.6335    -0.00470639
22.655    -0.00464344
22.6764    -0.00458049
22.6978    -0.00445479
22.7192    -0.00439168
22.7406    -0.00432873
22.762    -0.00426577
22.7834    -0.00420282
22.8048    -0.00413987
22.8263    -0.00407687
22.8477    -0.00401381
22.8691    -0.0039507
22.8905    -0.0038879
22.9119    -0.00376247
22.9333    -0.00369967
22.9547    -0.00363687
22.9762    -0.00357408
22.9976    -0.00351123
23.019    -0.00344833
23.0404    -0.00338553
23.0618    -0.00332274
23.0832    -0.00325994
23.1046    -0.00313451
23.126    -0.00307171
23.1475    -0.00300891
23.1689    -0.00294596
23.1903    -0.00288317
23.2117    -0.00282037
23.2331    -0.00275757
23.2545    -0.00269478
23.2759    -0.00256934
23.2973    -0.00250665
23.3188    -0.0024439
23.3402    -0.00238121
23.3616    -0.00231852
23.383    -0.00225583
23.4044    -0.00219314
23.4258    -0.00213044
23.4472    -0.00206775
23.4686    -0.00194242
23.4901    -0.00187968
23.5115    -0.00181698
23.5329    -0.00175429
23.5543    -0.0016916
23.5757    -0.00162891
23.5971    -0.00156621
23.6185    -0.00144088
23.64    -0.00137814
23.6614    -0.00131545
23.6828    -0.00125281
23.7042    -0.00119017
23.7256    -0.00112752
23.747    -0.00106488
23.7684    -0.00100224
23.7898    -0.000876964
23.8113    -0.000814324
23.8327    -0.000751683
23.8541    -0.000689043
23.8755    -0.000626403
23.8969    -0.000563762
23.9183    -0.000501122
23.9397    -0.000375842
23.9611    -0.000313201
23.9826    -0.000250561
24.004    -0.000187921
24.0254    -0.000125281
24.0468    -6.26403e-05
