TIME[ns],    Itot[uA],
11.7986    -0.0395412
11.82    -0.0394433
11.8414    -0.0394076
11.8628    -0.0393138
11.8842    -0.0392173
11.9056    -0.0391183
11.927    -0.0390242
11.9485    -0.0389291
11.9699    -0.038836
11.9913    -0.038739
12.0127    -0.0387055
12.0341    -0.038608
12.0555    -0.0385161
12.0769    -0.0384216
12.0983    -0.0383251
12.1198    -0.0382312
12.1412    -0.0381374
12.1626    -0.0380389
12.184    -0.0380034
12.2054    -0.0379041
12.2268    -0.0378099
12.2482    -0.0377186
12.2696    -0.0376252
12.2911    -0.0375337
12.3125    -0.0374433
12.3339    -0.0373497
12.3553    -0.0373223
12.3767    -0.0372281
12.3981    -0.0371362
12.4195    -0.0370427
12.441    -0.0369495
12.4624    -0.0368584
12.4838    -0.036765
12.5052    -0.0367345
12.5266    -0.0366425
12.548    -0.0365509
12.5694    -0.036458
12.5908    -0.0363661
12.6123    -0.0362733
12.6337    -0.0361794
12.6551    -0.0360924
12.6765    -0.036063
12.6979    -0.0359736
12.7193    -0.0358849
12.7407    -0.0357937
12.7621    -0.0357048
12.7836    -0.0356125
12.805    -0.0355244
12.8264    -0.035435
12.8478    -0.0353435
12.8692    -0.0353166
12.8906    -0.0352273
12.912    -0.0351333
12.9335    -0.0350422
12.9549    -0.0349535
12.9763    -0.0348644
12.9977    -0.0347759
13.0191    -0.0346854
13.0405    -0.0346599
13.0619    -0.0345734
13.0833    -0.0344848
13.1048    -0.0343981
13.1262    -0.0343093
13.1476    -0.0342206
13.169    -0.0341346
13.1904    -0.0340462
13.2118    -0.0340204
13.2332    -0.0339321
13.2546    -0.033846
13.2761    -0.0337608
13.2975    -0.0336747
13.3189    -0.0335843
13.3403    -0.0334984
13.3617    -0.0334095
13.3831    -0.0333805
13.4045    -0.0332919
13.426    -0.0332074
13.4474    -0.0331242
13.4688    -0.0330415
13.4902    -0.0329547
13.5116    -0.0328699
13.533    -0.0327837
13.5544    -0.0327589
13.5758    -0.0326728
13.5973    -0.0325888
13.6187    -0.0325041
13.6401    -0.0324161
13.6615    -0.0323303
13.6829    -0.0322444
13.7043    -0.0321603
13.7257    -0.0321376
13.7471    -0.0320536
13.7686    -0.0319677
13.79    -0.0318836
13.8114    -0.0317989
13.8328    -0.0317148
13.8542    -0.0316306
13.8756    -0.0315476
13.897    -0.0315266
13.9185    -0.0314426
13.9399    -0.0313581
13.9613    -0.0312754
13.9827    -0.0311919
14.0041    -0.0311108
14.0255    -0.0310281
14.0469    -0.0309444
14.0683    -0.0308604
14.0898    -0.03084
14.1112    -0.0307562
14.1326    -0.030672
14.154    -0.0305859
14.1754    -0.0305033
14.1968    -0.0304188
14.2182    -0.030339
14.2396    -0.0302578
14.2611    -0.0302388
14.2825    -0.0301573
14.3039    -0.0300773
14.3253    -0.0299966
14.3467    -0.0299164
14.3681    -0.0298357
14.3895    -0.0297524
14.411    -0.0296705
14.4324    -0.0296492
14.4538    -0.0295684
14.4752    -0.0294877
14.4966    -0.0294076
14.518    -0.029326
14.5394    -0.0292465
14.5608    -0.0291658
14.5823    -0.0290844
14.6037    -0.0290014
14.6251    -0.0289837
14.6465    -0.0289052
14.6679    -0.0288249
14.6893    -0.0287463
14.7107    -0.0286668
14.7321    -0.0285863
14.7536    -0.0285064
14.775    -0.0284275
14.7964    -0.0284088
14.8178    -0.0283291
14.8392    -0.0282513
14.8606    -0.0281724
14.882    -0.0280909
14.9034    -0.0280082
14.9249    -0.0279294
14.9463    -0.0278514
14.9677    -0.0277725
14.9891    -0.0277533
15.0105    -0.0276766
15.0319    -0.0275978
15.0533    -0.0275206
15.0748    -0.0274434
15.0962    -0.0273658
15.1176    -0.0272889
15.139    -0.0272104
15.1604    -0.0271938
15.1818    -0.0271166
15.2032    -0.0270387
15.2246    -0.0269615
15.2461    -0.0268846
15.2675    -0.0268074
15.2889    -0.0267288
15.3103    -0.0266519
15.3317    -0.0265721
15.3531    -0.0265545
15.3745    -0.0264775
15.3959    -0.0264007
15.4174    -0.0263261
15.4388    -0.0262505
15.4602    -0.0261738
15.4816    -0.0260981
15.503    -0.02602
15.5244    -0.0259445
15.5458    -0.0259308
15.5673    -0.0258539
15.5887    -0.0257783
15.6101    -0.0257019
15.6315    -0.0256241
15.6529    -0.0255463
15.6743    -0.0254711
15.6957    -0.0253957
15.7171    -0.0253202
15.7386    -0.0253045
15.76    -0.0252291
15.7814    -0.025154
15.8028    -0.0250784
15.8242    -0.0250045
15.8456    -0.0249291
15.867    -0.024854
15.8884    -0.0247798
15.9099    -0.0247049
15.9313    -0.0246914
15.9527    -0.0246159
15.9741    -0.0245417
15.9955    -0.0244678
16.0169    -0.0243941
16.0383    -0.0243194
16.0598    -0.0242454
16.0812    -0.0241696
16.1026    -0.0240955
16.124    -0.0240801
16.1454    -0.024005
16.1668    -0.0239308
16.1882    -0.0238586
16.2096    -0.0237852
16.2311    -0.0237118
16.2525    -0.0236381
16.2739    -0.0235655
16.2953    -0.0234919
16.3167    -0.0234181
16.3381    -0.0234065
16.3595    -0.0233338
16.3809    -0.0232588
16.4024    -0.0231855
16.4238    -0.0231115
16.4452    -0.0230387
16.4666    -0.0229664
16.488    -0.0228936
16.5094    -0.0228202
16.5308    -0.0228086
16.5523    -0.0227347
16.5737    -0.022662
16.5951    -0.0225895
16.6165    -0.0225175
16.6379    -0.022446
16.6593    -0.0223736
16.6807    -0.0223009
16.7021    -0.0222294
16.7236    -0.0221567
16.745    -0.0221466
16.7664    -0.0220756
16.7878    -0.022003
16.8092    -0.0219308
16.8306    -0.0218593
16.852    -0.021787
16.8734    -0.0217144
16.8949    -0.0216411
16.9163    -0.0215696
16.9377    -0.0214973
16.9591    -0.0214868
16.9805    -0.021416
17.0019    -0.0213456
17.0233    -0.0212746
17.0447    -0.0212044
17.0662    -0.0211344
17.0876    -0.0210634
17.109    -0.0209931
17.1304    -0.0209228
17.1518    -0.0208498
17.1732    -0.0208396
17.1946    -0.0207692
17.2161    -0.0206989
17.2375    -0.0206286
17.2589    -0.0205586
17.2803    -0.0204875
17.3017    -0.0204172
17.3231    -0.0203459
17.3445    -0.020274
17.3659    -0.0202039
17.3874    -0.0201959
17.4088    -0.0201258
17.4302    -0.0200566
17.4516    -0.0199867
17.473    -0.0199164
17.4944    -0.0198472
17.5158    -0.019778
17.5372    -0.0197082
17.5587    -0.0196376
17.5801    -0.0195685
17.6015    -0.0194993
17.6229    -0.0194903
17.6443    -0.0194186
17.6657    -0.0193487
17.6871    -0.0192797
17.7086    -0.0192105
17.73    -0.0191412
17.7514    -0.0190711
17.7728    -0.0190029
17.7942    -0.0189337
17.8156    -0.0188655
17.837    -0.0187976
17.8584    -0.0187899
17.8799    -0.0187211
17.9013    -0.0186521
17.9227    -0.0185832
17.9441    -0.0185143
17.9655    -0.0184461
17.9869    -0.0183778
18.0083    -0.0183096
18.0297    -0.0182414
18.0512    -0.0181724
18.0726    -0.0181041
18.094    -0.0180345
18.1154    -0.0180268
18.1368    -0.0179578
18.1582    -0.01789
18.1796    -0.0178227
18.2011    -0.0177554
18.2225    -0.0176873
18.2439    -0.0176191
18.2653    -0.0175513
18.2867    -0.0174842
18.3081    -0.0174169
18.3295    -0.0173489
18.3509    -0.0172816
18.3724    -0.0172143
18.3938    -0.0172063
18.4152    -0.0171376
18.4366    -0.0170703
18.458    -0.017003
18.4794    -0.0169357
18.5008    -0.0168677
18.5222    -0.0168005
18.5437    -0.0167332
18.5651    -0.0166659
18.5865    -0.0165995
18.6079    -0.0165324
18.6293    -0.0164654
18.6507    -0.016399
18.6721    -0.0163932
18.6936    -0.016326
18.715    -0.0162588
18.7364    -0.0161923
18.7578    -0.0161262
18.7792    -0.0160597
18.8006    -0.0159926
18.822    -0.0159263
18.8434    -0.0158587
18.8649    -0.0157923
18.8863    -0.0157245
18.9077    -0.0156575
18.9291    -0.0155911
18.9505    -0.0155255
18.9719    -0.0154592
18.9933    -0.0154547
19.0147    -0.015388
19.0362    -0.0153223
19.0576    -0.0152566
19.079    -0.01519
19.1004    -0.0151244
19.1218    -0.0150587
19.1432    -0.0149919
19.1646    -0.0149258
19.186    -0.0148594
19.2075    -0.0147938
19.2289    -0.0147281
19.2503    -0.0146625
19.2717    -0.0145962
19.2931    -0.0145305
19.3145    -0.0144642
19.3359    -0.0143986
19.3574    -0.0143943
19.3788    -0.014329
19.4002    -0.014264
19.4216    -0.0141986
19.443    -0.0141331
19.4644    -0.0140681
19.4858    -0.0140025
19.5072    -0.0139376
19.5287    -0.0138726
19.5501    -0.0138077
19.5715    -0.0137422
19.5929    -0.0136769
19.6143    -0.0136114
19.6357    -0.0135458
19.6571    -0.0134804
19.6785    -0.0134152
19.7    -0.0133502
19.7214    -0.013285
19.7428    -0.0132202
19.7642    -0.0131557
19.7856    -0.0130908
19.807    -0.0130877
19.8284    -0.0130234
19.8499    -0.0129586
19.8713    -0.0128943
19.8927    -0.01283
19.9141    -0.0127644
19.9355    -0.0127001
19.9569    -0.0126352
19.9783    -0.0125709
19.9997    -0.0125066
20.0212    -0.0124423
20.0426    -0.0123776
20.064    -0.0123132
20.0854    -0.0122484
20.1068    -0.0121835
20.1282    -0.0121191
20.1496    -0.0120554
20.171    -0.0119917
20.1925    -0.0119276
20.2139    -0.0118634
20.2353    -0.0117992
20.2567    -0.0117355
20.2781    -0.0116717
20.2995    -0.011608
20.3209    -0.0115439
20.3424    -0.0114799
20.3638    -0.0114162
20.3852    -0.011352
20.4066    -0.0112874
20.428    -0.0112233
20.4494    -0.0111596
20.4708    -0.0110957
20.4922    -0.011032
20.5137    -0.0109679
20.5351    -0.0109047
20.5565    -0.010841
20.5779    -0.0107778
20.5993    -0.0107146
20.6207    -0.010651
20.6421    -0.0105878
20.6635    -0.0105244
20.685    -0.0104605
20.7064    -0.0103973
20.7278    -0.0103336
20.7492    -0.0103316
20.7706    -0.0102684
20.792    -0.0102052
20.8134    -0.0101416
20.8349    -0.0100784
20.8563    -0.0100148
20.8777    -0.00995098
20.8991    -0.00988749
20.9205    -0.00982473
20.9419    -0.00976176
20.9633    -0.0096378
20.9847    -0.00957471
21.0062    -0.00951195
21.0276    -0.0094488
21.049    -0.00938594
21.0704    -0.00932318
21.0918    -0.00926014
21.1132    -0.00919739
21.1346    -0.00913463
21.156    -0.00907154
21.1775    -0.00900811
21.1989    -0.00894519
21.2203    -0.00888243
21.2417    -0.00881967
21.2631    -0.00875692
21.2845    -0.00869388
21.3059    -0.00863113
21.3273    -0.00856843
21.3488    -0.00850607
21.3702    -0.0084437
21.3916    -0.00838112
21.413    -0.00831876
21.4344    -0.00825612
21.4558    -0.00819348
21.4772    -0.00813078
21.4987    -0.00806842
21.5201    -0.00800606
21.5415    -0.0079437
21.5629    -0.00788111
21.5843    -0.00781875
21.6057    -0.00775639
21.6271    -0.00769369
21.6485    -0.00763099
21.67    -0.00756847
21.6914    -0.00750599
21.7128    -0.00744397
21.7342    -0.00738194
21.7556    -0.00731969
21.777    -0.00725739
21.7984    -0.00713417
21.8198    -0.00707214
21.8413    -0.00701011
21.8627    -0.00694792
21.8841    -0.0068859
21.9055    -0.00682387
21.9269    -0.00676151
21.9483    -0.00669915
21.9697    -0.00663712
21.9912    -0.0065751
22.0126    -0.00651307
22.034    -0.00645105
22.0554    -0.00638885
22.0768    -0.00632683
22.0982    -0.00626458
22.1196    -0.00620283
22.141    -0.00614097
22.1625    -0.00601803
22.1839    -0.00595628
22.2053    -0.00589448
22.2267    -0.00583256
22.2481    -0.00577059
22.2695    -0.00570884
22.2909    -0.0056471
22.3123    -0.00558535
22.3338    -0.00552349
22.3552    -0.00546174
22.3766    -0.00539999
22.398    -0.00533808
22.4194    -0.00527605
22.4408    -0.00515311
22.4622    -0.00509136
22.4837    -0.00502961
22.5051    -0.00496809
22.5265    -0.00490645
22.5479    -0.00484492
22.5693    -0.00478323
22.5907    -0.0047217
22.6121    -0.00466018
22.6335    -0.00459859
22.655    -0.00453707
22.6764    -0.00447554
22.6978    -0.00435271
22.7192    -0.00429102
22.7406    -0.00422949
22.762    -0.00416796
22.7834    -0.00410643
22.8048    -0.00404491
22.8263    -0.00398333
22.8477    -0.00392169
22.8691    -0.00386
22.8905    -0.00379864
22.9119    -0.00367608
22.9333    -0.00361472
22.9547    -0.00355335
22.9762    -0.00349199
22.9976    -0.00343058
23.019    -0.00336911
23.0404    -0.00330774
23.0618    -0.00324638
23.0832    -0.00318502
23.1046    -0.00306246
23.126    -0.0030011
23.1475    -0.00293974
23.1689    -0.00287821
23.1903    -0.00281685
23.2117    -0.00275549
23.2331    -0.00269413
23.2545    -0.00263277
23.2759    -0.00251021
23.2973    -0.00244896
23.3188    -0.00238765
23.3402    -0.0023264
23.3616    -0.00226515
23.383    -0.0022039
23.4044    -0.00214265
23.4258    -0.0020814
23.4472    -0.00202014
23.4686    -0.0018977
23.4901    -0.00183639
23.5115    -0.00177514
23.5329    -0.00171389
23.5543    -0.00165264
23.5757    -0.00159138
23.5971    -0.00153013
23.6185    -0.00140768
23.64    -0.00134638
23.6614    -0.00128513
23.6828    -0.00122393
23.7042    -0.00116273
23.7256    -0.00110154
23.747    -0.00104034
23.7684    -0.000979144
23.7898    -0.000856751
23.8113    -0.000795555
23.8327    -0.000734358
23.8541    -0.000673162
23.8755    -0.000611965
23.8969    -0.000550769
23.9183    -0.000489572
23.9397    -0.000367179
23.9611    -0.000305983
23.9826    -0.000244786
24.004    -0.00018359
24.0254    -0.000122393
24.0468    -6.11965e-05
