TIME[ns],     Itot[uA],      Ie[uA],     Ih[uA],      Ieg[uA],      Ihg[uA] 
2.160000E+00    -3.296467E-01   -2.369037E-01    -9.274304E-02   0.000000E+00   0.000000E+00 
2.170000E+00    -3.294710E-01   -2.367572E-01    -9.271379E-02   0.000000E+00   0.000000E+00 
2.180000E+00    -3.292945E-01   -2.366100E-01    -9.268450E-02   0.000000E+00   0.000000E+00 
2.190000E+00    -3.292310E-01   -2.365495E-01    -9.268151E-02   0.000000E+00   0.000000E+00 
2.200000E+00    -3.290554E-01   -2.364031E-01    -9.265232E-02   0.000000E+00   0.000000E+00 
2.210000E+00    -3.289047E-01   -2.362554E-01    -9.264930E-02   0.000000E+00   0.000000E+00 
2.220000E+00    -3.288151E-01   -2.361951E-01    -9.262007E-02   0.000000E+00   0.000000E+00 
2.230000E+00    -3.286386E-01   -2.360480E-01    -9.259063E-02   0.000000E+00   0.000000E+00 
2.240000E+00    -3.284885E-01   -2.359008E-01    -9.258771E-02   0.000000E+00   0.000000E+00 
2.250000E+00    -3.283984E-01   -2.358399E-01    -9.255850E-02   0.000000E+00   0.000000E+00 
2.260000E+00    -3.282484E-01   -2.356929E-01    -9.255544E-02   0.000000E+00   0.000000E+00 
2.270000E+00    -3.280721E-01   -2.355459E-01    -9.252620E-02   0.000000E+00   0.000000E+00 
2.280000E+00    -3.278958E-01   -2.353989E-01    -9.249696E-02   0.000000E+00   0.000000E+00 
2.290000E+00    -3.278325E-01   -2.353384E-01    -9.249411E-02   0.000000E+00   0.000000E+00 
2.300000E+00    -3.276562E-01   -2.351915E-01    -9.246475E-02   0.000000E+00   0.000000E+00 
2.310000E+00    -3.275060E-01   -2.350441E-01    -9.246192E-02   0.000000E+00   0.000000E+00 
2.320000E+00    -3.274158E-01   -2.349832E-01    -9.243260E-02   0.000000E+00   0.000000E+00 
2.330000E+00    -3.272395E-01   -2.348362E-01    -9.240330E-02   0.000000E+00   0.000000E+00 
2.340000E+00    -3.270893E-01   -2.346888E-01    -9.240046E-02   0.000000E+00   0.000000E+00 
2.350000E+00    -3.269991E-01   -2.346278E-01    -9.237127E-02   0.000000E+00   0.000000E+00 
2.360000E+00    -3.268497E-01   -2.344813E-01    -9.236845E-02   0.000000E+00   0.000000E+00 
2.370000E+00    -3.266729E-01   -2.343339E-01    -9.233903E-02   0.000000E+00   0.000000E+00 
2.380000E+00    -3.265833E-01   -2.342735E-01    -9.230987E-02   0.000000E+00   0.000000E+00 
2.390000E+00    -3.264339E-01   -2.341268E-01    -9.230708E-02   0.000000E+00   0.000000E+00 
2.400000E+00    -3.262569E-01   -2.339791E-01    -9.227780E-02   0.000000E+00   0.000000E+00 
2.410000E+00    -3.261070E-01   -2.338320E-01    -9.227493E-02   0.000000E+00   0.000000E+00 
2.420000E+00    -3.260176E-01   -2.337716E-01    -9.224600E-02   0.000000E+00   0.000000E+00 
2.430000E+00    -3.258403E-01   -2.336236E-01    -9.221677E-02   0.000000E+00   0.000000E+00 
2.440000E+00    -3.256903E-01   -2.334765E-01    -9.221378E-02   0.000000E+00   0.000000E+00 
2.450000E+00    -3.256010E-01   -2.334163E-01    -9.218464E-02   0.000000E+00   0.000000E+00 
2.460000E+00    -3.254507E-01   -2.332688E-01    -9.218192E-02   0.000000E+00   0.000000E+00 
2.470000E+00    -3.252744E-01   -2.331220E-01    -9.215239E-02   0.000000E+00   0.000000E+00 
2.480000E+00    -3.251849E-01   -2.330617E-01    -9.212325E-02   0.000000E+00   0.000000E+00 
2.490000E+00    -3.250348E-01   -2.329141E-01    -9.212070E-02   0.000000E+00   0.000000E+00 
2.500000E+00    -3.248580E-01   -2.327667E-01    -9.209131E-02   0.000000E+00   0.000000E+00 
2.510000E+00    -3.247947E-01   -2.327062E-01    -9.208849E-02   0.000000E+00   0.000000E+00 
2.520000E+00    -3.246182E-01   -2.325587E-01    -9.205955E-02   0.000000E+00   0.000000E+00 
2.530000E+00    -3.244415E-01   -2.324112E-01    -9.203026E-02   0.000000E+00   0.000000E+00 
2.540000E+00    -3.243780E-01   -2.323507E-01    -9.202733E-02   0.000000E+00   0.000000E+00 
2.550000E+00    -3.242014E-01   -2.322033E-01    -9.199813E-02   0.000000E+00   0.000000E+00 
2.560000E+00    -3.240518E-01   -2.320563E-01    -9.199553E-02   0.000000E+00   0.000000E+00 
2.570000E+00    -3.238756E-01   -2.319094E-01    -9.196625E-02   0.000000E+00   0.000000E+00 
2.580000E+00    -3.237858E-01   -2.318487E-01    -9.193704E-02   0.000000E+00   0.000000E+00 
2.590000E+00    -3.236356E-01   -2.317011E-01    -9.193445E-02   0.000000E+00   0.000000E+00 
2.600000E+00    -3.234592E-01   -2.315539E-01    -9.190530E-02   0.000000E+00   0.000000E+00 
2.610000E+00    -3.233958E-01   -2.314934E-01    -9.190248E-02   0.000000E+00   0.000000E+00 
2.620000E+00    -3.232185E-01   -2.313452E-01    -9.187334E-02   0.000000E+00   0.000000E+00 
2.630000E+00    -3.230428E-01   -2.311985E-01    -9.184430E-02   0.000000E+00   0.000000E+00 
2.640000E+00    -3.229797E-01   -2.311380E-01    -9.184166E-02   0.000000E+00   0.000000E+00 
2.650000E+00    -3.228028E-01   -2.309904E-01    -9.181236E-02   0.000000E+00   0.000000E+00 
2.660000E+00    -3.226533E-01   -2.308435E-01    -9.180980E-02   0.000000E+00   0.000000E+00 
