TIME[ns],    Itot[uA],
19.0165    -0.123849
19.0763    -0.123385
19.1361    -0.122485
19.1959    -0.122088
19.2557    -0.121203
19.3155    -0.120715
19.3753    -0.119825
19.4351    -0.119337
19.4949    -0.118436
19.5547    -0.117941
19.6145    -0.117052
19.6743    -0.116556
19.7341    -0.11566
19.7939    -0.115159
19.8537    -0.114264
19.9135    -0.113749
19.9733    -0.112938
20.0331    -0.112433
20.0929    -0.111524
20.1527    -0.110995
20.2125    -0.110105
20.2723    -0.109577
20.3321    -0.109076
20.3919    -0.108152
20.4517    -0.107639
20.5115    -0.106688
20.5713    -0.106173
20.6311    -0.105233
20.6909    -0.104725
20.7507    -0.10387
20.8105    -0.103327
20.8703    -0.102385
20.9301    -0.101843
20.9899    -0.10089
21.0497    -0.100359
21.1095    -0.0994058
21.1693    -0.0988297
21.2291    -0.0978762
21.2889    -0.0973007
21.3487    -0.0963472
21.4085    -0.0957565
21.4683    -0.0949025
21.5281    -0.0942779
21.5879    -0.0933013
21.6477    -0.0926925
21.7075    -0.0917154
21.7673    -0.0910883
21.8271    -0.0905063
21.8869    -0.0894623
21.9467    -0.088853
22.0065    -0.0878094
22.0663    -0.0871824
22.1261    -0.0861481
22.1859    -0.0855139
22.2457    -0.0845165
22.3055    -0.0838656
22.3653    -0.0827841
22.4251    -0.0821332
22.4849    -0.0810515
22.5447    -0.080365
22.6045    -0.0792294
22.6643    -0.0785249
22.7241    -0.0774072
22.7839    -0.0767025
22.8437    -0.0755659
22.9035    -0.074805
22.9633    -0.0736496
23.0231    -0.0729585
23.0829    -0.0718174
23.1427    -0.0710422
23.2025    -0.0698474
23.2623    -0.0690357
23.3221    -0.0678408
23.3819    -0.0670294
23.4417    -0.0662244
23.5015    -0.0649942
23.5613    -0.0641458
23.6211    -0.062916
23.6809    -0.0620675
23.7407    -0.0608295
23.8005    -0.060058
23.8603    -0.0588037
23.9201    -0.0579393
23.9799    -0.0566849
24.0397    -0.0558204
24.0995    -0.0553458
24.1593    -0.0552608
24.2191    -0.0551758
24.2789    -0.0550907
24.3387    -0.0550057
24.3985    -0.0549207
24.4583    -0.0548357
24.5181    -0.0547506
24.5779    -0.0547502
24.6377    -0.0546652
24.6975    -0.0545802
24.7573    -0.0544952
24.8171    -0.0544101
24.8769    -0.0543251
24.9367    -0.0542401
24.9965    -0.0541551
25.0563    -0.0540701
25.1161    -0.0539851
25.1759    -0.0539001
25.2357    -0.0538152
25.2955    -0.053815
25.3553    -0.05373
25.4151    -0.053645
25.4749    -0.05356
25.5347    -0.0534751
25.5945    -0.0533901
25.6543    -0.0533052
25.7141    -0.0532202
25.7739    -0.0531352
25.8337    -0.0530503
25.8936    -0.0529653
25.9534    -0.0528803
26.0132    -0.0527954
26.073    -0.0527951
26.1328    -0.0527103
26.1926    -0.0526253
26.2524    -0.0525404
26.3122    -0.0524555
26.372    -0.0523706
26.4318    -0.0522857
26.4916    -0.0522008
26.5514    -0.0521158
26.6112    -0.0520309
26.671    -0.051946
26.7308    -0.0518612
26.7906    -0.0517763
26.8504    -0.051776
26.9102    -0.0516911
26.97    -0.0516063
27.0298    -0.0515213
27.0896    -0.0514364
27.1494    -0.0513515
27.2092    -0.0512666
27.269    -0.0511818
27.3288    -0.0510969
27.3886    -0.051012
27.4484    -0.0509272
27.5082    -0.0508423
27.568    -0.0507575
27.6278    -0.0507573
27.6876    -0.0506724
27.7474    -0.0505876
27.8072    -0.0505027
27.867    -0.0504178
27.9268    -0.050333
27.9866    -0.0502481
28.0464    -0.0501632
28.1062    -0.0500784
28.166    -0.0499935
28.2258    -0.0499087
28.2856    -0.0498238
28.3454    -0.049739
28.4052    -0.0497389
28.465    -0.049654
28.5248    -0.0495692
28.5846    -0.0494844
28.6444    -0.0493995
28.7042    -0.0493147
28.764    -0.0492299
28.8238    -0.049145
28.8836    -0.0490602
28.9434    -0.0489754
29.0032    -0.0488905
29.063    -0.0488057
29.1228    -0.0487208
29.1826    -0.0487207
29.2424    -0.0486359
29.3022    -0.0485511
29.362    -0.0484663
29.4218    -0.0483815
29.4816    -0.0482967
29.5414    -0.0482119
29.6012    -0.0481271
29.661    -0.0480422
29.7208    -0.0479574
29.7806    -0.0478726
29.8404    -0.0477878
29.9002    -0.0477877
29.96    -0.0477029
30.0198    -0.0476181
30.0796    -0.0475333
30.1394    -0.0474485
30.1992    -0.0473637
30.259    -0.0472789
30.3188    -0.0471941
30.3786    -0.0471093
30.4384    -0.0470245
30.4982    -0.0469397
30.558    -0.0468549
30.6178    -0.0467701
30.6776    -0.0467701
30.7374    -0.0466853
30.7972    -0.0466005
30.857    -0.0465157
30.9168    -0.0464309
30.9766    -0.0463461
31.0364    -0.0462613
31.0962    -0.0461765
31.156    -0.0460917
31.2158    -0.0460069
31.2756    -0.0459222
31.3354    -0.0458374
31.3952    -0.0457526
31.455    -0.0457525
31.5148    -0.0456678
31.5746    -0.045583
31.6344    -0.0454982
31.6942    -0.0454134
31.754    -0.0453287
31.8138    -0.0452439
31.8736    -0.0451591
31.9334    -0.0450744
31.9932    -0.0449896
32.053    -0.0449048
32.1128    -0.04482
32.1726    -0.0447353
32.2324    -0.0447352
32.2922    -0.0446504
32.352    -0.0445657
32.4118    -0.0444809
32.4716    -0.0443961
32.5314    -0.0443114
32.5912    -0.0442266
32.651    -0.0441418
32.7108    -0.0440571
32.7706    -0.0439723
32.8304    -0.0438876
32.8902    -0.0438028
32.95    -0.043718
33.0098    -0.043718
33.0696    -0.0436332
33.1294    -0.0435485
33.1892    -0.0434637
33.249    -0.0433789
33.3088    -0.0432942
33.3686    -0.0432094
33.4284    -0.0431247
33.4882    -0.0430399
33.548    -0.0429552
33.6078    -0.0428704
33.6676    -0.0427856
33.7274    -0.0427009
33.7872    -0.0427009
33.847    -0.0426161
33.9068    -0.0425314
33.9666    -0.0424466
34.0264    -0.0423618
34.0862    -0.0422771
34.146    -0.0421923
34.2058    -0.0421076
34.2656    -0.0420228
34.3254    -0.0419381
34.3852    -0.0418533
34.445    -0.0417686
34.5048    -0.0416838
34.5646    -0.0416838
34.6244    -0.0415991
34.6842    -0.0415143
34.744    -0.0414296
34.8038    -0.0413448
34.8636    -0.0412601
34.9234    -0.0411753
34.9832    -0.0410906
35.043    -0.0410058
35.1028    -0.0409211
35.1626    -0.0408363
35.2224    -0.0407516
35.2822    -0.0407516
35.342    -0.0406668
35.4018    -0.0405821
35.4616    -0.0404973
35.5214    -0.0404126
35.5812    -0.0403279
35.641    -0.0402431
35.7008    -0.0401584
35.7606    -0.0400736
35.8204    -0.0399889
35.8802    -0.0399042
35.94    -0.0398194
35.9998    -0.0397347
36.0596    -0.0397347
36.1194    -0.0396499
36.1792    -0.0395652
36.239    -0.0394804
36.2988    -0.0393957
36.3586    -0.039311
36.4184    -0.0392262
36.4782    -0.0391415
36.538    -0.0390567
36.5978    -0.038972
36.6576    -0.0388873
36.7174    -0.0388025
36.7772    -0.0387178
36.837    -0.0387178
36.8968    -0.0386331
36.9566    -0.0385483
37.0164    -0.0384636
37.0762    -0.0383788
37.136    -0.0382941
37.1958    -0.0382094
37.2556    -0.0381246
37.3154    -0.0380399
37.3752    -0.0379552
37.435    -0.0378704
37.4948    -0.0377857
37.5546    -0.037701
37.6144    -0.037701
37.6742    -0.0376162
37.734    -0.0375315
37.7938    -0.0374468
37.8536    -0.037362
37.9134    -0.0372773
37.9732    -0.0371926
38.033    -0.0371078
38.0928    -0.0370231
38.1526    -0.0369384
38.2124    -0.0368536
38.2722    -0.0367689
38.332    -0.0366842
38.3918    -0.0366842
38.4516    -0.0365994
38.5114    -0.0365147
38.5712    -0.03643
38.631    -0.0363452
38.6908    -0.0362605
38.7506    -0.0361758
38.8104    -0.0360911
38.8702    -0.0360063
38.93    -0.0359216
38.9898    -0.0358369
39.0496    -0.0357521
39.1094    -0.0356674
39.1692    -0.0356674
39.229    -0.0355827
39.2888    -0.0354979
39.3486    -0.0354132
39.4084    -0.0353285
39.4682    -0.0352438
39.528    -0.035159
39.5878    -0.0350743
39.6476    -0.0349896
39.7074    -0.0349048
39.7672    -0.0348201
39.827    -0.0347354
39.8868    -0.0346507
39.9466    -0.0346507
40.0064    -0.0345659
40.0662    -0.0344812
40.126    -0.0343965
40.1858    -0.0343117
40.2456    -0.034227
40.3054    -0.0341423
40.3652    -0.0340576
40.425    -0.0339728
40.4848    -0.0338881
40.5446    -0.0338034
40.6044    -0.0337187
40.6642    -0.0336339
40.724    -0.0336339
40.7838    -0.0335492
40.8436    -0.0334645
40.9034    -0.0333797
40.9632    -0.033295
41.023    -0.0332103
41.0828    -0.0331256
41.1426    -0.0330408
41.2024    -0.0329561
41.2622    -0.0328714
41.322    -0.0327867
41.3818    -0.0327019
41.4416    -0.0326172
41.5014    -0.0326172
41.5612    -0.0325325
41.621    -0.0324478
41.6808    -0.032363
41.7406    -0.0322783
41.8004    -0.0321936
41.8602    -0.0321089
41.92    -0.0320241
41.9798    -0.0319394
42.0396    -0.0318547
42.0994    -0.03177
42.1592    -0.0316853
42.219    -0.0316005
42.2788    -0.0315158
42.3386    -0.0315158
42.3984    -0.0314311
42.4582    -0.0313464
42.518    -0.0312616
42.5778    -0.0311769
42.6376    -0.0310922
42.6974    -0.0310075
42.7572    -0.0309227
42.817    -0.030838
42.8768    -0.0307533
42.9366    -0.0306686
42.9964    -0.0305838
43.0562    -0.0304991
43.1161    -0.0304991
43.1759    -0.0304144
43.2357    -0.0303297
43.2955    -0.0302449
43.3553    -0.0301602
43.4151    -0.0300755
43.4749    -0.0299908
43.5347    -0.0299061
43.5945    -0.0298213
43.6543    -0.0297366
43.7141    -0.0296519
43.7739    -0.0295672
43.8337    -0.0294824
43.8935    -0.0294824
43.9533    -0.0293977
44.0131    -0.029313
44.0729    -0.0292283
44.1327    -0.0291436
44.1925    -0.0290588
44.2523    -0.0289741
44.3121    -0.0288894
44.3719    -0.0288047
44.4317    -0.0287199
44.4915    -0.0286352
44.5513    -0.0285505
44.6111    -0.0284658
44.6709    -0.0283811
44.7307    -0.0283811
44.7905    -0.0282963
44.8503    -0.0282116
44.9101    -0.0281269
44.9699    -0.0280422
45.0297    -0.0279574
45.0895    -0.0278727
45.1493    -0.027788
45.2091    -0.0277033
45.2689    -0.0276186
45.3287    -0.0275338
45.3885    -0.0274491
45.4483    -0.0273644
45.5081    -0.0272797
45.5679    -0.0272797
45.6277    -0.027195
45.6875    -0.0271102
45.7473    -0.0270255
45.8071    -0.0269408
45.8669    -0.0268561
45.9267    -0.0267713
45.9865    -0.0266866
46.0463    -0.0266019
46.1061    -0.0265172
46.1659    -0.0264325
46.2257    -0.0263477
46.2855    -0.026263
46.3453    -0.0261783
46.4051    -0.0261783
46.4649    -0.0260936
46.5247    -0.0260089
46.5845    -0.0259241
46.6443    -0.0258394
46.7041    -0.0257547
46.7639    -0.02567
46.8237    -0.0255853
46.8835    -0.0255005
46.9433    -0.0254158
47.0031    -0.0253311
47.0629    -0.0252464
47.1227    -0.0251616
47.1825    -0.0250769
47.2423    -0.0250769
47.3021    -0.0249922
47.3619    -0.0249075
47.4217    -0.0248228
47.4815    -0.024738
47.5413    -0.0246533
47.6011    -0.0245686
47.6609    -0.0244839
47.7207    -0.0243992
47.7805    -0.0243144
47.8403    -0.0242297
47.9001    -0.024145
47.9599    -0.0240603
48.0197    -0.0239756
48.0795    -0.0239756
48.1393    -0.0238908
48.1991    -0.0238061
48.2589    -0.0237214
48.3187    -0.0236367
48.3785    -0.023552
48.4383    -0.0234672
48.4981    -0.0233825
48.5579    -0.0232978
48.6177    -0.0232131
48.6775    -0.0231284
48.7373    -0.0230436
48.7971    -0.0229589
48.8569    -0.0228742
48.9167    -0.0227895
48.9765    -0.0227895
49.0363    -0.0227048
49.0961    -0.02262
49.1559    -0.0225353
49.2157    -0.0224506
49.2755    -0.0223659
49.3353    -0.0222812
49.3951    -0.0221964
49.4549    -0.0221117
49.5147    -0.022027
49.5745    -0.0219423
49.6343    -0.0218576
49.6941    -0.0217728
49.7539    -0.0216881
49.8137    -0.0216034
49.8735    -0.0215187
49.9333    -0.0215187
49.9931    -0.021434
50.0529    -0.0213492
50.1127    -0.0212645
50.1725    -0.0211798
50.2323    -0.0210951
50.2921    -0.0210104
50.3519    -0.0209256
50.4117    -0.0208409
50.4715    -0.0207562
50.5313    -0.0206715
50.5911    -0.0205868
50.6509    -0.020502
50.7107    -0.0204173
50.7705    -0.0203326
50.8303    -0.0202479
50.8901    -0.0202479
50.9499    -0.0201632
51.0097    -0.0200784
51.0695    -0.0199937
51.1293    -0.019909
51.1891    -0.0198243
51.2489    -0.0197396
51.3087    -0.0196548
51.3685    -0.0195701
51.4283    -0.0194854
51.4881    -0.0194007
51.5479    -0.019316
51.6077    -0.0192313
51.6675    -0.0191465
51.7273    -0.0190618
51.7871    -0.0189771
51.8469    -0.0188924
51.9067    -0.0188077
51.9665    -0.0188077
52.0263    -0.0187229
52.0861    -0.0186382
52.1459    -0.0185535
52.2057    -0.0184688
52.2655    -0.0183841
52.3253    -0.0182993
52.3851    -0.0182146
52.4449    -0.0181299
52.5047    -0.0180452
52.5645    -0.0179605
52.6243    -0.0178757
52.6841    -0.017791
52.7439    -0.0177063
52.8037    -0.0176216
52.8635    -0.0175369
52.9233    -0.0174521
52.9831    -0.0173674
53.0429    -0.0172827
53.1027    -0.017198
53.1625    -0.0171133
53.2223    -0.0171133
53.2821    -0.0170285
53.3419    -0.0169438
53.4017    -0.0168591
53.4615    -0.0167744
53.5213    -0.0166897
53.5811    -0.0166049
53.6409    -0.0165202
53.7007    -0.0164355
53.7605    -0.0163508
53.8203    -0.0162661
53.8801    -0.0161814
53.9399    -0.0160966
53.9997    -0.0160119
54.0595    -0.0159272
54.1193    -0.0158425
54.1791    -0.0157578
54.2389    -0.015673
54.2987    -0.0155883
54.3585    -0.0155036
54.4183    -0.0154189
54.4781    -0.0153342
54.5379    -0.0152494
54.5977    -0.0151647
54.6575    -0.01508
54.7173    -0.0149953
54.7771    -0.0149953
54.8369    -0.0149106
54.8967    -0.0148258
54.9565    -0.0147411
55.0163    -0.0146564
55.0761    -0.0145717
55.1359    -0.014487
55.1957    -0.0144022
55.2555    -0.0143175
55.3153    -0.0142328
55.3751    -0.0141481
55.4349    -0.0140634
55.4947    -0.0139787
55.5545    -0.0138939
55.6143    -0.0138092
55.6741    -0.0137245
55.7339    -0.0136398
55.7937    -0.0135551
55.8535    -0.0134703
55.9133    -0.0133856
55.9731    -0.0133009
56.0329    -0.0132162
56.0927    -0.0131315
56.1525    -0.0130467
56.2123    -0.012962
56.2721    -0.0128773
56.3319    -0.0127926
56.3917    -0.0127079
56.4515    -0.0126231
56.5113    -0.0125384
56.5711    -0.0124537
56.6309    -0.012369
56.6907    -0.0122843
56.7505    -0.0121995
56.8103    -0.0121148
56.8701    -0.0120301
56.9299    -0.0119454
56.9897    -0.0118607
57.0495    -0.011776
57.1093    -0.0116912
57.1691    -0.0116065
57.2289    -0.0115218
57.2887    -0.0114371
57.3485    -0.0113524
57.4083    -0.0112676
57.4681    -0.0111829
57.5279    -0.0110982
57.5877    -0.0110135
57.6475    -0.0109288
57.7073    -0.010844
57.7671    -0.0107593
57.8269    -0.0106746
57.8867    -0.0105899
57.9465    -0.0105052
58.0063    -0.0104204
58.0661    -0.0103357
58.1259    -0.010251
58.1857    -0.0101663
58.2455    -0.0100816
58.3053    -0.00999685
58.3651    -0.00991213
58.4249    -0.00982741
58.4847    -0.00974269
58.5445    -0.00957325
58.6043    -0.00948854
58.6641    -0.00940382
58.7239    -0.0093191
58.7837    -0.00923438
58.8435    -0.00914966
58.9033    -0.00906494
58.9631    -0.00898022
59.0229    -0.0088955
59.0827    -0.00881078
59.1425    -0.00872606
59.2023    -0.00864134
59.2621    -0.00855662
59.3219    -0.00847191
59.3817    -0.00838719
59.4415    -0.00830247
59.5013    -0.00821775
59.5611    -0.00813303
59.6209    -0.00796359
59.6807    -0.00787887
59.7405    -0.00779415
59.8003    -0.00770943
59.8601    -0.00762472
59.9199    -0.00754
59.9797    -0.00745528
60.0395    -0.00737056
60.0993    -0.00728584
60.1591    -0.00720112
60.2189    -0.0071164
60.2787    -0.00703168
60.3386    -0.00686224
60.3984    -0.00677752
60.4582    -0.00669281
60.518    -0.00660809
60.5778    -0.00652337
60.6376    -0.00643865
60.6974    -0.00635393
60.7572    -0.00626921
60.817    -0.00618449
60.8768    -0.00601505
60.9366    -0.00593033
60.9964    -0.00584561
61.0562    -0.0057609
61.116    -0.00567618
61.1758    -0.00559146
61.2356    -0.00550674
61.2954    -0.00542202
61.3552    -0.00525258
61.415    -0.00516786
61.4748    -0.00508314
61.5346    -0.00499842
61.5944    -0.0049137
61.6542    -0.00482899
61.714    -0.00474427
61.7738    -0.00457483
61.8336    -0.00449011
61.8934    -0.00440539
61.9532    -0.00432067
62.013    -0.00423595
62.0728    -0.00415123
62.1326    -0.00406651
62.1924    -0.00389708
62.2522    -0.00381236
62.312    -0.00372764
62.3718    -0.00364292
62.4316    -0.0035582
62.4914    -0.00338876
62.5512    -0.00330404
62.611    -0.00321932
62.6708    -0.0031346
62.7306    -0.00304989
62.7904    -0.00296517
62.8502    -0.00279573
62.91    -0.00271101
62.9698    -0.00262629
63.0296    -0.00254157
63.0894    -0.00245685
63.1492    -0.00228741
63.209    -0.0022027
63.2688    -0.00211798
63.3286    -0.00203326
63.3884    -0.00194854
63.4482    -0.0017791
63.508    -0.00169438
63.5678    -0.00160966
63.6276    -0.00152494
63.6874    -0.00144022
63.7472    -0.00127079
63.807    -0.00118607
63.8668    -0.00110135
63.9266    -0.00101663
63.9864    -0.00084719
64.0462    -0.000762471
64.106    -0.000677752
64.1658    -0.000593033
64.2256    -0.000508314
64.2854    -0.000338876
64.3452    -0.000254157
64.405    -0.000169438
64.4648    -8.4719e-05
