TIME[ns],    Itot[uA],
259.415    8.93941e+73
260.578    -3.89586e+73
261.79    5.46277e+73
262.995    -4.5121e+73
264.33    -4.02537e+73
265.783    -1.52716e+74
266.946    2.22066e+74
268.261    -2.67619e+74
269.423    3.27125e+74
270.585    -2.48677e+74
271.867    2.03541e+74
273.26    -3.15805e+74
274.76    1.00683e+74
275.921    -1.21969e+73
277.236    -1.53703e+73
278.398    8.99764e+73
279.689    -9.53512e+73
281.081    -2.19853e+73
282.562    -1.28109e+74
284.892    -6.86924e+74
286.062    1.55723e+74
287.275    3.51424e+73
288.617    2.80874e+73
290.086    -4.0179e+73
291.247    2.16624e+74
292.553    -1.17294e+74
293.713    2.6722e+74
295.004    -1.75529e+74
296.398    1.29727e+74
297.888    -1.91247e+74
299.634    -1.0481e+74
301.973    -5.21333e+74
304.319    -7.59169e+73
306.668    -2.23997e+74
309.023    -6.38269e+73
311.463    -1.18623e+74
313.899    -5.16695e+73
316.341    -2.60815e+73
318.783    -4.80208e+73
321.36    -4.13718e+73
323.928    -4.0577e+73
326.495    1.30418e+73
329.054    -3.83629e+73
334.971    -1.26363e+75
345.02    -1.94499e+75
347.373    -1.94502e+75
349.056    -1.95118e+75
350.935    -1.70933e+75
352.981    -2.46368e+75
355.289    -4.15694e+75
356.974    -4.15562e+75
359.003    -2.23929e+75
361.274    -2.23911e+75
363.545    -2.06608e+75
365.817    -2.06606e+75
368.086    -2.06938e+75
369.414    -2.06937e+75
370.553    -2.06936e+75
371.714    -2.2608e+75
373.081    -2.26068e+75
374.316    -2.26057e+75
375.483    -2.26046e+75
376.927    -4.2084e+75
378.394    -4.20701e+75
379.732    -4.20575e+75
381.451    -2.04331e+75
383.156    -2.0433e+75
385.406    -2.0433e+75
387.09    -2.0433e+75
388.725    -2.04329e+75
390.103    -3.98611e+75
391.691    -5.73401e+84
392.74    -4.26531e+84
394.137    -4.24762e+84
396.287    -4.23023e+84
398.443    -4.58021e+84
400.605    -4.76163e+84
402.764    -4.99181e+84
404.219    -6.19979e+84
405.318    -4.16243e+84
406.45    -4.16241e+84
407.571    -4.16239e+84
408.707    -4.16238e+84
409.843    -4.13938e+84
410.978    -4.13937e+84
412.113    -4.13936e+84
413.265    -4.13934e+84
414.412    -4.39999e+84
415.602    -4.39983e+84
417.861    -4.39953e+84
420.12    -7.58604e+84
422.38    -7.5827e+84
424.535    -4.05403e+84
426.236    -4.05403e+84
427.333    -4.05403e+84
428.528    -4.05403e+84
430.046    -4.05403e+84
431.83    -4.05404e+84
433.5    -4.02903e+84
435.706    -4.02904e+84
437.907    -4.02904e+84
439.434    -4.02904e+84
440.733    -4.02904e+84
441.791    -2.06796e+85
443.117    -1.75536e+94
444.32    -1.24207e+94
445.591    -1.64186e+94
446.73    -2.81775e+94
448.011    -8.31724e+93
449.075    -8.31724e+93
450.16    -8.31725e+93
451.249    -8.31725e+93
452.36    -8.31725e+93
454.608    -8.31725e+93
456.858    -8.30605e+93
459.111    -8.30605e+93
461.364    -8.30606e+93
463.617    -8.30606e+93
465.87    -4.47062e+94
466.915    -4.60408e+103
468.105    -2.67057e+103
469.285    -2.79793e+103
471.106    -5.75091e+103
472.973    -1.72245e+103
474.544    -1.72245e+103
476.796    -1.72245e+103
479.047    -1.72245e+103
481.297    -1.7086e+103
483.547    -1.7086e+103
485.797    -1.7086e+103
488.047    -2.98264e+103
489.156    -2.9811e+103
490.261    -4.40731e+103
491.388    -5.37941e+112
492.513    -3.48289e+112
493.655    -3.47268e+112
494.791    -3.46037e+112
496.042    -3.4443e+112
497.397    -7.24479e+111
498.843    -6.08312e+111
500.198    -4.05838e+111
502.243    1.32752e+112
503.522    5.00029e+112
504.972    -3.22087e+112
506.352    -3.22259e+112
507.823    -8.32982e+112
508.87    -8.21619e+112
509.922    -1.03636e+122
510.999    -4.96174e+121
512.076    -4.96174e+121
513.858    -4.96174e+121
515.795    -4.96174e+121
518.044    -4.96174e+121
520.292    -4.96174e+121
522.54    -4.96174e+121
524.065    -4.96174e+121
526.15    -4.96174e+121
528.399    -2.98604e+112
530.647    -4.06364e+112
533.073    -3.58232e+112
534.913    -3.58232e+112
537.162    -3.58232e+112
539.41    -3.58232e+112
541.658    -3.58232e+112
543.751    -3.58232e+112
545.696    -3.58232e+112
547.684    -3.58232e+112
549.932    -3.58232e+112
551.761    2.56133e+92
554.009    -3.03145e+92
555.759    4.52637e+92
557.38    -9.76203e+91
558.978    3.26075e+92
561.25    -5.26073e+92
563.333    2.78535e+92
564.667    2.37635e+92
566.666    -2.73572e+92
568.632    2.03309e+92
570.222    6.66542e+91
572.492    -3.27304e+92
574.762    -1.51951e+90
577.031    -1.28658e+92
579.299    -3.48838e+91
580.506    6.67424e+92
581.741    -6.32005e+91
582.977    5.83632e+92
584.948    -6.05539e+92
586.303    5.09405e+92
588.386    -6.59824e+92
590.583    1.64169e+92
592.289    3.43513e+91
594.554    -3.35718e+92
595.651    4.80923e+92
597.861    -6.42182e+92
600.077    2.14335e+92
602.303    -3.11237e+92
604.53    7.59279e+91
605.824    4.91829e+92
607.443    -1.74586e+92
608.898    5.12049e+92
610.79    -4.78283e+92
612.735    3.22274e+92
614.632    -3.03536e+92
616.385    3.54373e+92
617.941    -9.61975e+91
620.2    -2.61844e+92
622.286    5.01095e+91
624.168    2.91744e+91
626.072    -1.51406e+91
628.33    -2.0851e+92
630.588    -4.26939e+91
632.845    -6.93334e+91
635.103    -5.73963e+91
637.361    1.49598e+90
639.618    -6.41894e+91
641.874    3.72177e+91
643.263    4.86263e+92
644.623    7.32712e+91
645.658    6.04862e+92
646.936    -8.64655e+91
648.232    4.70448e+92
649.398    5.45313e+91
651.652    -5.21209e+92
653.906    7.53744e+91
656.16    -3.11353e+92
658.32    1.48682e+92
660.198    -1.63349e+91
662.219    2.65464e+91
664.401    -1.56146e+92
666.228    3.01086e+92
668.481    -4.23895e+92
669.555    3.61198e+92
671.058    1.66102e+91
672.374    3.96524e+92
674.625    -6.61693e+92
676.876    1.68334e+92
679.127    -3.04977e+92
680.823    4.59729e+92
682.852    -4.15652e+92
685.103    7.08453e+91
686.801    2.00065e+92
688.312    1.55299e+92
690.088    -2.71549e+93
691.133    -2.06937e+93
693.271    -3.47753e+93
695.416    -6.22675e+91
697.573    -6.11174e+92
699.736    1.17764e+93
701.896    -2.7114e+93
703.371    -1.98568e+93
705.841    -3.32724e+93
708.311    -2.34238e+93
710.778    -2.8312e+93
713.239    -8.07062e+91
715.693    -5.90916e+92
726.752    -7.3271e+93
733.801    -4.72227e+93
735.016    -5.51435e+93
736.733    -7.094e+93
738.579    -7.09206e+93
740.17    -7.09025e+93
742.418    -5.83365e+93
744.666    -5.83338e+93
746.913    -5.7212e+93
748.716    -5.72117e+93
750.445    -5.72644e+93
752.693    -2.95971e+93
754.941    -3.09485e+93
757.21    -3.09456e+93
758.292    -3.09442e+93
760.548    -4.37171e+93
761.953    -4.3698e+93
764.22    -2.93648e+93
766.488    -2.93648e+93
767.625    -2.93647e+93
768.802    -2.93647e+93
770.25    -2.93647e+93
771.652    -2.93646e+93
773.082    -4.20284e+93
774.725    -2.17519e+93
776.267    -1.15386e+93
778.153    -4.77801e+92
780.02    -2.6452e+93
781.64    -2.63008e+93
783.245    -2.62047e+93
785.432    2.30892e+92
787.511    2.9425e+92
788.673    2.01888e+92
789.793    3.21682e+91
790.931    -9.54445e+91
793.102    -3.34674e+92
795.27    -6.28765e+92
797.435    -1.10623e+93
798.542    -1.5294e+93
799.653    -2.12689e+93
800.796    -3.00352e+93
803.101    -2.88206e+93
805.194    -2.88204e+93
807.455    -2.86616e+93
809.078    -2.86615e+93
810.149    -2.86614e+93
811.761    -3.04152e+93
813.388    -3.04137e+93
815.552    -3.04118e+93
817.723    -5.18811e+93
819.891    -5.1859e+93
821.234    -2.80761e+93
822.437    -2.80761e+93
823.627    -2.80761e+93
825.085    -2.80761e+93
827.343    -2.80761e+93
829.601    -2.79031e+93
830.725    -2.79031e+93
832.135    -2.79031e+93
833.649    -2.79031e+93
835.258    -2.79031e+93
837.084    -2.79031e+93
838.65    -1.45472e+94
839.765    -1.39862e+103
840.983    -7.92441e+102
842.406    -8.70111e+102
843.938    -1.70131e+103
845.931    -5.75992e+102
847.591    -5.75992e+102
849.452    -5.75992e+102
850.826    -5.75992e+102
852.325    -5.75992e+102
854.141    -5.75221e+102
856.3    -5.75221e+102
858.553    -5.75221e+102
859.794    -5.75221e+102
862.047    -5.75221e+102
864.3    -2.82189e+103
866.553    -2.611e+112
867.687    -4.27883e+112
869.337    -1.19287e+112
870.783    -1.19287e+112
872.389    -1.19287e+112
874.561    -1.19287e+112
876.733    -1.19287e+112
878.903    -1.18321e+112
881.07    -1.18321e+112
883.232    -1.18321e+112
884.353    -1.18321e+112
885.481    -1.18321e+112
886.622    -2.17963e+112
888.393    -3.15418e+121
889.516    -2.39428e+121
891.184    -2.38171e+121
893.38    -6.9816e+120
895.586    -5.86759e+120
897.803    -1.05235e+120
900.017    3.16481e+121
901.833    -2.23941e+121
903.408    -2.24094e+121
905.764    -2.24465e+121
907.981    -2.25015e+121
910.328    1.88912e+120
912.675    -2.26905e+121
915.022    -6.65975e+119
917.369    -4.87481e+120
919.715    -9.118e+120
922.062    -1.39459e+121
924.409    -1.98746e+121
925.526    -2.34935e+121
926.917    -2.86324e+121
928.39    -3.50291e+121
930.338    -2.48089e+121
931.93    -2.48089e+121
934.174    -2.48089e+121
936.421    -2.48089e+121
938.67    -2.48089e+121
940.918    -2.48089e+121
943.166    -2.48089e+121
