TIME[ns],    Itot[uA],
4.36016    -0.32094
4.37529    -0.318555
4.39037    -0.317146
4.40559    -0.31915
4.42069    -0.316753
4.43588    -0.316142
4.45095    -0.315736
4.46617    -0.31585
4.48131    -0.315482
4.49655    -0.31612
4.5116    -0.315784
4.52677    -0.314626
4.54189    -0.315121
4.55705    -0.313316
4.57221    -0.311721
4.58733    -0.310157
4.60251    -0.310064
4.61765    -0.310413
4.6327    -0.309433
4.64795    -0.308913
4.66307    -0.310046
4.67834    -0.309208
4.69337    -0.307403
4.70851    -0.307268
4.72365    -0.305222
4.73885    -0.307465
4.75396    -0.305702
4.76908    -0.303285
4.78425    -0.302561
4.79941    -0.301872
4.81457    -0.301467
4.82967    -0.302077
4.84486    -0.301297
4.85995    -0.299695
4.87518    -0.300475
4.89027    -0.298645
4.90537    -0.298569
4.92064    -0.299145
4.93602    -0.298026
4.9513    -0.298397
4.96635    -0.295832
4.98154    -0.295322
4.99674    -0.296028
5.01181    -0.296303
5.02701    -0.294846
5.04214    -0.295337
5.05721    -0.292517
5.0723    -0.292202
5.08743    -0.291706
5.10258    -0.290942
5.11797    -0.291596
5.13338    -0.290331
5.14866    -0.290494
5.16376    -0.2906
5.17895    -0.288057
5.194    -0.288001
5.2092    -0.287677
5.22432    -0.288162
5.23942    -0.287804
5.2546    -0.287983
5.26965    -0.285692
5.2849    -0.284328
5.30002    -0.28586
5.31533    -0.284164
5.33047    -0.284885
5.34559    -0.282877
5.3608    -0.283031
5.37584    -0.281522
5.39091    -0.282005
5.40614    -0.280613
5.42127    -0.281508
5.43634    -0.280913
5.4514    -0.279913
5.46648    -0.277814
5.48161    -0.276845
5.4968    -0.277197
5.51199    -0.278366
5.52709    -0.276581
5.54236    -0.275722
5.55754    -0.274889
5.57267    -0.272989
5.58792    -0.272534
5.60298    -0.271951
5.6182    -0.271345
5.63332    -0.271843
5.64859    -0.271417
5.66368    -0.272197
5.67885    -0.269906
5.69399    -0.270125
5.70926    -0.268434
5.7243    -0.268313
5.7394    -0.268598
5.75451    -0.266122
5.76968    -0.266754
5.78488    -0.265937
5.79999    -0.266417
5.81517    -0.267427
5.83031    -0.265943
5.84537    -0.265495
5.86066    -0.263766
5.87573    -0.264175
5.89097    -0.264348
5.90603    -0.262994
5.92114    -0.261545
5.93625    -0.260285
5.95135    -0.259313
5.96653    -0.255965
5.98167    -0.257208
5.9969    -0.256536
6.0121    -0.256065
6.02723    -0.255682
6.04249    -0.256641
6.05765    -0.256596
6.07281    -0.253853
6.08804    -0.254663
6.10311    -0.254509
6.11834    -0.250442
6.13347    -0.250733
6.1486    -0.251685
6.16385    -0.250912
6.17945    -0.248627
6.1949    -0.248234
6.21012    -0.246729
6.22522    -0.247172
6.2405    -0.247332
6.25593    -0.244614
6.27144    -0.245672
6.28685    -0.246793
6.30228    -0.245767
6.3176    -0.246173
6.33274    -0.244957
6.3479    -0.242174
6.36305    -0.242366
6.37818    -0.243311
6.39334    -0.241553
6.40854    -0.241913
