TIME[ns],    Itot[uA],
4126.89    -1.22665e-07
4144.84    -1.25238e-07
4162.78    -1.26498e-07
4180.72    -1.13873e-07
4198.67    -1.15307e-07
4216.61    -1.19049e-07
4234.55    -1.25151e-07
4252.49    -1.26264e-07
4270.44    -1.13281e-07
4288.38    -1.138e-07
4306.32    -1.18876e-07
4324.27    -1.25052e-07
4342.21    -1.26178e-07
4360.15    -1.26698e-07
4378.1    -1.13643e-07
4396.04    -1.18816e-07
4413.98    -1.24754e-07
4431.93    -1.26078e-07
4449.87    -1.26613e-07
4467.81    -1.13042e-07
4485.76    -1.18654e-07
4503.7    -1.24618e-07
4521.64    -1.2578e-07
4539.58    -1.26513e-07
4557.53    -1.12956e-07
4575.47    -1.18027e-07
4593.41    -1.24461e-07
4611.36    -1.25366e-07
4629.3    -1.26451e-07
4647.24    -1.12856e-07
4665.19    -1.17966e-07
4683.13    -1.24269e-07
4701.07    -1.25241e-07
4719.02    -1.25875e-07
4736.96    -1.12796e-07
4754.9    -1.17866e-07
4772.85    -1.23734e-07
4790.79    -1.25051e-07
4808.73    -1.25164e-07
4826.67    -1.12393e-07
4844.62    -1.17801e-07
4862.56    -1.23673e-07
4880.5    -1.24517e-07
4898.45    -1.24973e-07
4916.39    -1.11891e-07
4934.33    -1.17396e-07
4952.28    -1.23612e-07
4970.22    -1.24455e-07
4988.16    -1.24438e-07
5006.11    -1.1183e-07
5024.05    -1.16892e-07
5041.99    -1.23446e-07
5059.94    -1.23517e-07
5077.88    -1.24387e-07
5095.82    -1.1173e-07
5113.76    -1.16822e-07
5131.71    -1.22954e-07
5149.65    -1.23315e-07
5167.59    -1.24296e-07
5185.54    -1.11233e-07
5203.48    -1.16731e-07
5221.42    -1.22222e-07
5239.37    -1.22885e-07
5257.31    -1.23247e-07
5275.25    -1.1115e-07
5293.2    -1.16232e-07
5311.14    -1.22161e-07
5329.08    -1.22155e-07
5347.02    -1.23056e-07
5364.97    -1.10079e-07
5382.91    -1.14735e-07
5400.85    -1.22094e-07
5418.8    -1.22092e-07
5436.74    -1.2247e-07
5454.68    -1.099e-07
5472.63    -1.14511e-07
5490.57    -1.20152e-07
5508.51    -1.22033e-07
5526.46    -1.22026e-07
5544.4    -1.09574e-07
5562.34    -1.13486e-07
5580.28    -1.19941e-07
5598.23    -1.21439e-07
5616.17    -1.21935e-07
5634.11    -1.08884e-07
5652.06    -1.1098e-07
5670    -1.18898e-07
5687.94    -1.19775e-07
5705.89    -1.2134e-07
5723.83    -1.08793e-07
5741.77    -1.10672e-07
5759.71    -1.14461e-07
5777.66    -1.18833e-07
5795.6    -1.19702e-07
5813.54    -1.08127e-07
5831.49    -1.10174e-07
5849.43    -1.10862e-07
5867.37    -1.16577e-07
5885.32    -1.19612e-07
5903.26    -1.0604e-07
5921.2    -1.08511e-07
5939.15    -1.10109e-07
5957.09    -1.10803e-07
5975.03    -1.1871e-07
5992.98    -1.19551e-07
6010.92    -1.07389e-07
6028.86    -1.08443e-07
6046.8    -1.10045e-07
6064.75    -1.14008e-07
6082.69    -1.18647e-07
6100.63    -1.19488e-07
6118.58    -1.07732e-07
6136.52    -1.09824e-07
6154.46    -1.10369e-07
6172.41    -1.14181e-07
