TIME[ns],    Itot[uA],
7.75077    -61.5485
7.76968    -61.95
7.78858    -61.7691
7.80748    -61.353
7.82639    -64.7299
7.84529    -61.155
7.8642    -61.964
7.8831    -61.4615
7.90201    -62.4833
7.92091    -61.8357
7.93981    -63.9421
7.95872    -61.9888
7.97762    -65.0388
7.99653    -62.8118
8.01543    -62.9431
8.03434    -62.3723
8.05324    -60.8358
8.07215    -64.9973
8.09105    -62.9067
8.10995    -63.6955
8.12886    -63.1983
8.14776    -62.442
8.16667    -64.1546
8.18557    -62.5381
8.20448    -63.2549
8.22338    -61.9788
8.24228    -63.2639
8.26119    -62.4535
8.28009    -64.3604
8.299    -61.1702
8.3179    -64.0015
8.33681    -62.2064
8.35571    -63.5574
8.37461    -62.832
8.39352    -62.9381
8.41242    -62.8996
8.43133    -63.4679
8.45023    -64.3991
8.46914    -62.5363
8.48804    -65.3671
8.50694    -61.5974
8.52585    -66.602
8.54475    -62.4362
8.56366    -63.6566
8.58256    -64.005
8.60147    -63.5775
8.62037    -65.5926
8.63927    -63.0736
8.65818    -64.0143
8.67708    -63.9093
8.69599    -62.6765
8.71489    -64.4351
8.7338    -64.0933
8.7527    -66.2473
8.7716    -62.9409
8.79051    -63.0708
8.80941    -63.4753
8.82832    -64.0807
8.84722    -62.8023
8.86613    -66.0066
8.88503    -63.2639
8.90394    -63.2676
8.92284    -64.7477
8.94174    -64.1817
8.96065    -62.4721
8.97955    -65.2928
8.99846    -64.4904
9.01736    -62.8031
9.03627    -64.8449
9.05517    -65.4447
9.07407    -66.0267
9.09298    -64.5625
9.11188    -64.9343
9.13079    -64.0786
9.14969    -65.5769
9.1686    -64.8262
9.1875    -63.5251
9.2064    -66.6658
9.22531    -64.6816
9.24421    -65.9927
9.26312    -63.3745
9.28202    -65.408
9.30093    -64.9731
9.31983    -64.6156
9.33873    -65.1307
9.35764    -64.5836
9.37654    -64.3159
9.39545    -64.8729
9.41435    -64.5476
9.43326    -63.7136
9.45216    -65.0671
9.47106    -65.8546
9.48997    -65.8085
9.50887    -64.7418
9.52778    -65.3568
9.54668    -65.5561
9.56559    -66.8791
9.58449    -65.4498
9.6034    -64.1709
9.6223    -65.7571
9.6412    -64.1037
9.66011    -68.0781
9.67901    -63.9582
9.69792    -67.423
9.71682    -65.827
9.73573    -67.4005
9.75463    -61.8297
9.77353    -66.7795
9.79244    -64.915
9.81134    -64.8291
9.83025    -66.5692
9.84915    -64.8162
9.86806    -65.7189
9.88696    -65.8437
9.90586    -66.1497
9.92477    -64.5359
9.94367    -66.7182
9.96258    -63.4704
9.98148    -66.2947
10.0004    -64.2526
10.0193    -67.5
10.0382    -64.4146
10.0571    -67.9324
10.076    -65.7329
10.0949    -67.4622
10.1138    -65.3816
10.1327    -65.0556
10.1516    -65.9821
10.1705    -66.2105
10.1894    -66.3537
10.2083    -66.0613
10.2272    -66.883
10.2461    -64.5206
