TIME[ns],    Itot[uA],
96.3585    -0.00868979
96.5512    -0.00867397
96.7439    -0.00865808
96.9367    -0.00864227
97.1294    -0.0086264
97.3221    -0.00861056
97.5148    -0.00859473
97.7075    -0.00859448
97.9002    -0.00857863
98.093    -0.0085628
98.2857    -0.008547
98.4784    -0.00853118
98.6711    -0.00851541
98.8638    -0.00849961
99.0565    -0.00848381
99.2493    -0.00846798
99.442    -0.00845218
99.6347    -0.00843638
99.8274    -0.00842059
100.02    -0.00840476
100.213    -0.00838896
100.406    -0.00837313
100.598    -0.00835735
100.791    -0.00834153
100.984    -0.00834132
101.176    -0.0083255
101.369    -0.00830974
101.562    -0.00829396
101.755    -0.00827815
101.947    -0.00826241
102.14    -0.00824666
102.333    -0.00823088
102.525    -0.00821508
102.718    -0.00819932
102.911    -0.00818354
103.104    -0.00816779
103.296    -0.008152
103.489    -0.00813622
103.682    -0.00812044
103.874    -0.00810467
104.067    -0.00808891
104.26    -0.00807312
104.453    -0.00807293
104.645    -0.00805719
104.838    -0.00804144
105.031    -0.00802566
105.223    -0.00800993
105.416    -0.00799421
105.609    -0.00797846
105.802    -0.00796271
105.994    -0.00794695
106.187    -0.00793123
106.38    -0.00791548
106.573    -0.00789972
106.765    -0.00788397
106.958    -0.00786822
107.151    -0.00785248
107.343    -0.00783673
107.536    -0.00782097
107.729    -0.00782081
107.922    -0.0078051
108.114    -0.00778936
108.307    -0.00777363
108.5    -0.00775791
108.692    -0.0077422
108.885    -0.00772648
109.078    -0.00771075
109.271    -0.00769503
109.463    -0.00767931
109.656    -0.00766359
109.849    -0.00764786
110.041    -0.00763213
110.234    -0.00761643
110.427    -0.00760069
110.62    -0.00758496
110.812    -0.00756924
111.005    -0.00755353
111.198    -0.00753782
111.39    -0.00753769
111.583    -0.00752199
111.776    -0.00750627
111.969    -0.00749058
112.161    -0.00747487
112.354    -0.00745918
112.547    -0.00744347
112.739    -0.00742777
112.932    -0.00741207
113.125    -0.00739638
113.318    -0.00738067
113.51    -0.00736496
113.703    -0.00734926
113.896    -0.00733356
114.088    -0.00731786
114.281    -0.00730215
114.474    -0.00728646
114.667    -0.00727079
114.859    -0.00727067
115.052    -0.00725497
115.245    -0.0072393
115.437    -0.0072236
115.63    -0.00720793
115.823    -0.00719224
116.016    -0.00717656
116.208    -0.00716087
116.401    -0.0071452
116.594    -0.00712951
116.787    -0.00711382
116.979    -0.00709813
117.172    -0.00708245
117.365    -0.00706676
117.557    -0.00705108
117.75    -0.0070354
117.943    -0.00701975
118.136    -0.00700408
118.328    -0.0069884
118.521    -0.0069883
118.714    -0.00697264
118.906    -0.00695696
119.099    -0.0069413
119.292    -0.00692562
119.485    -0.00690997
119.677    -0.00689429
119.87    -0.00687862
120.063    -0.00686295
120.255    -0.00684728
120.448    -0.00683161
120.641    -0.00681594
120.834    -0.00680027
121.026    -0.0067846
121.219    -0.00676895
121.412    -0.0067533
121.604    -0.00673765
121.797    -0.00672198
121.99    -0.00670633
122.183    -0.00669067
122.375    -0.00667502
122.568    -0.00667493
122.761    -0.00665928
122.953    -0.00664362
123.146    -0.00662797
123.339    -0.00661231
123.532    -0.00659665
123.724    -0.006581
123.917    -0.00656535
124.11    -0.00654968
124.302    -0.00653402
124.495    -0.00651838
124.688    -0.00650275
124.881    -0.0064871
125.073    -0.00647145
125.266    -0.0064558
125.459    -0.00644016
125.651    -0.00642452
125.844    -0.00640887
126.037    -0.00639322
126.23    -0.00637759
126.422    -0.00636193
126.615    -0.00636187
126.808    -0.00634622
127.001    -0.00633057
127.193    -0.00631494
127.386    -0.00629928
127.579    -0.00628364
127.771    -0.006268
127.964    -0.00625238
128.157    -0.00623674
128.35    -0.00622111
128.542    -0.00620547
128.735    -0.00618983
128.928    -0.0061742
129.12    -0.00615857
129.313    -0.00614293
129.506    -0.00612729
129.699    -0.00611165
129.891    -0.00609602
130.084    -0.00608039
130.277    -0.00606475
130.469    -0.00604912
130.662    -0.00603349
130.855    -0.00601785
131.048    -0.00601779
131.24    -0.00600217
131.433    -0.00598655
131.626    -0.00597092
131.818    -0.00595529
132.011    -0.00593967
132.204    -0.00592404
132.397    -0.00590842
132.589    -0.00589279
132.782    -0.00587716
132.975    -0.00586153
133.167    -0.00584591
133.36    -0.00583028
133.553    -0.00581465
133.746    -0.00579902
133.938    -0.0057834
134.131    -0.00576777
134.324    -0.00575216
134.516    -0.00573653
134.709    -0.00572091
134.902    -0.00570529
135.095    -0.00568968
135.287    -0.00567406
135.48    -0.00565844
135.673    -0.00564282
135.865    -0.0056272
136.058    -0.00561158
136.251    -0.00561154
136.444    -0.00559592
136.636    -0.0055803
136.829    -0.00556468
137.022    -0.00554906
137.215    -0.00553344
137.407    -0.00551782
137.6    -0.00550221
137.793    -0.00548659
137.985    -0.00547098
138.178    -0.00545537
138.371    -0.00543976
138.564    -0.00542414
138.756    -0.00540853
138.949    -0.00539291
139.142    -0.0053773
139.334    -0.00536169
139.527    -0.00534608
139.72    -0.00533046
139.913    -0.00531485
140.105    -0.00529924
140.298    -0.00528363
140.491    -0.00526801
140.683    -0.0052524
140.876    -0.00523679
141.069    -0.00522118
141.262    -0.00520557
141.454    -0.00518997
141.647    -0.00517436
141.84    -0.00515875
142.032    -0.00514314
142.225    -0.00512754
142.418    -0.00511193
142.611    -0.0051119
142.803    -0.00509629
142.996    -0.00508068
143.189    -0.00506508
143.381    -0.00504947
143.574    -0.00503386
143.767    -0.00501825
143.96    -0.00500264
144.152    -0.00498704
144.345    -0.00497144
144.538    -0.00495584
144.73    -0.00494023
144.923    -0.00492463
145.116    -0.00490903
145.309    -0.00489342
145.501    -0.00487782
145.694    -0.00486222
145.887    -0.00484661
146.079    -0.00483101
146.272    -0.00481541
146.465    -0.0047998
146.658    -0.0047842
146.85    -0.0047686
147.043    -0.004753
147.236    -0.00473739
147.429    -0.00472179
147.621    -0.0047062
147.814    -0.0046906
148.007    -0.004675
148.199    -0.0046594
148.392    -0.0046438
148.585    -0.0046282
148.778    -0.0046126
148.97    -0.004597
149.163    -0.0045814
149.356    -0.00456581
149.548    -0.00455021
149.741    -0.00453461
149.934    -0.00451901
150.127    -0.00450341
150.319    -0.00448781
150.512    -0.00447221
150.705    -0.00445661
150.897    -0.00444102
151.09    -0.00442543
151.283    -0.00440983
151.476    -0.00439423
151.668    -0.00437864
151.861    -0.00436304
152.054    -0.00434745
152.246    -0.00433185
152.439    -0.00431626
152.632    -0.00430066
152.825    -0.00428507
153.017    -0.00426947
153.21    -0.00425387
153.403    -0.00423828
153.595    -0.00422268
153.788    -0.00420709
153.981    -0.00419149
154.174    -0.0041759
154.366    -0.00416031
154.559    -0.00414472
154.752    -0.00412913
154.944    -0.00411353
155.137    -0.00409794
155.33    -0.00408235
155.523    -0.00406676
155.715    -0.00405116
155.908    -0.00403557
156.101    -0.00401998
156.293    -0.00400439
156.486    -0.0039888
156.679    -0.0039732
156.872    -0.00395761
157.064    -0.00394202
157.257    -0.00392643
157.45    -0.00391084
157.643    -0.00389525
157.835    -0.00387966
158.028    -0.00386407
158.221    -0.00384848
158.413    -0.00383289
158.606    -0.0038173
158.799    -0.00380171
158.992    -0.00378612
159.184    -0.00377053
159.377    -0.00375494
159.57    -0.00373935
159.762    -0.00372376
159.955    -0.00370817
160.148    -0.00369258
160.341    -0.00367699
160.533    -0.0036614
160.726    -0.00364581
160.919    -0.00363023
161.111    -0.00361464
161.304    -0.00359905
161.497    -0.00358347
161.69    -0.00356788
161.882    -0.00355229
162.075    -0.0035367
162.268    -0.00352112
162.46    -0.00350553
162.653    -0.00348994
162.846    -0.00345878
163.039    -0.00344319
163.231    -0.0034276
163.424    -0.00341201
163.617    -0.00339643
163.809    -0.00338084
164.002    -0.00336525
164.195    -0.00334967
164.388    -0.00333408
164.58    -0.0033185
164.773    -0.00330291
164.966    -0.00328733
165.158    -0.00327174
165.351    -0.00325615
165.544    -0.00324057
165.737    -0.00322498
165.929    -0.0032094
166.122    -0.00319381
166.315    -0.00317823
166.508    -0.00316264
166.7    -0.00314705
166.893    -0.00313147
167.086    -0.00311589
167.278    -0.00308472
167.471    -0.00306914
167.664    -0.00305356
167.857    -0.00303797
168.049    -0.00302239
168.242    -0.0030068
168.435    -0.00299122
168.627    -0.00297564
168.82    -0.00296005
169.013    -0.00294447
169.206    -0.00292888
169.398    -0.0029133
169.591    -0.00289772
169.784    -0.00288213
169.976    -0.00286655
170.169    -0.00285096
170.362    -0.0028198
170.555    -0.00280422
170.747    -0.00278864
170.94    -0.00277306
171.133    -0.00275747
171.325    -0.00274189
171.518    -0.00272631
171.711    -0.00271073
171.904    -0.00269514
172.096    -0.00267956
172.289    -0.00266398
172.482    -0.0026484
172.674    -0.00261724
172.867    -0.00260165
173.06    -0.00258607
173.253    -0.00257049
173.445    -0.0025549
173.638    -0.00253932
173.831    -0.00252374
174.023    -0.00250816
174.216    -0.00249258
174.409    -0.002477
174.602    -0.00246142
174.794    -0.00243026
174.987    -0.00241468
175.18    -0.0023991
175.372    -0.00238351
175.565    -0.00236793
175.758    -0.00235235
175.951    -0.00233677
176.143    -0.00232119
176.336    -0.00230561
176.529    -0.00229003
176.722    -0.00225887
176.914    -0.00224329
177.107    -0.00222771
177.3    -0.00221213
177.492    -0.00219655
177.685    -0.00218096
177.878    -0.00216538
178.071    -0.0021498
178.263    -0.00211865
178.456    -0.00210307
178.649    -0.00208749
178.841    -0.00207191
179.034    -0.00205633
179.227    -0.00204075
179.42    -0.00202516
179.612    -0.00200958
179.805    -0.00197843
179.998    -0.00196285
180.19    -0.00194727
180.383    -0.00193169
180.576    -0.00191611
180.769    -0.00190053
180.961    -0.00188495
181.154    -0.00185379
181.347    -0.00183821
181.539    -0.00182263
181.732    -0.00180705
181.925    -0.00179147
182.118    -0.00177589
182.31    -0.00176031
182.503    -0.00172916
182.696    -0.00171358
182.888    -0.001698
183.081    -0.00168242
183.274    -0.00166684
183.467    -0.00163568
183.659    -0.0016201
183.852    -0.00160452
184.045    -0.00158895
184.237    -0.00157337
184.43    -0.00155779
184.623    -0.00152663
184.816    -0.00151105
185.008    -0.00149547
185.201    -0.0014799
185.394    -0.00146432
185.586    -0.00144874
185.779    -0.00141758
185.972    -0.001402
186.165    -0.00138642
186.357    -0.00137085
186.55    -0.00135527
186.743    -0.00132411
186.936    -0.00130853
187.128    -0.00129295
187.321    -0.00127738
187.514    -0.0012618
187.706    -0.00123064
187.899    -0.00121506
188.092    -0.00119948
188.285    -0.00118391
188.477    -0.00116833
188.67    -0.00113717
188.863    -0.00112159
189.055    -0.00110602
189.248    -0.00109044
189.441    -0.00107486
189.634    -0.0010437
189.826    -0.00102813
190.019    -0.00101255
190.212    -0.000996969
190.404    -0.000965813
190.597    -0.000950235
190.79    -0.000934657
190.983    -0.00091908
191.175    -0.000903502
191.368    -0.000872346
191.561    -0.000856768
191.753    -0.000841191
191.946    -0.000825613
192.139    -0.000794457
192.332    -0.000778879
192.524    -0.000763302
192.717    -0.000747724
192.91    -0.000716568
193.102    -0.00070099
193.295    -0.000685413
193.488    -0.000669835
193.681    -0.000654257
193.873    -0.000623102
194.066    -0.000607524
194.259    -0.000591947
194.451    -0.000576369
194.644    -0.000545214
194.837    -0.000529636
195.03    -0.000514059
195.222    -0.000498481
195.415    -0.000467326
195.608    -0.000451748
195.8    -0.000436171
195.993    -0.000420593
196.186    -0.000389438
196.379    -0.00037386
196.571    -0.000358283
196.764    -0.000342705
196.957    -0.00031155
197.15    -0.000295973
197.342    -0.000280395
197.535    -0.000264818
197.728    -0.000233663
197.92    -0.000218085
198.113    -0.000202508
198.306    -0.000171353
198.499    -0.000155775
198.691    -0.000140198
198.884    -0.00012462
199.077    -9.3465e-05
199.269    -7.78875e-05
199.462    -6.231e-05
199.655    -4.67325e-05
199.848    -1.55775e-05
