TIME[ns],    Itot[uA],
0.710944    -0.708172
0.71326    -0.707491
0.715576    -0.705621
0.717892    -0.704658
0.720207    -0.703106
0.722523    -0.702142
0.724839    -0.700254
0.727155    -0.699246
0.72947    -0.697718
0.731786    -0.69672
0.734102    -0.694874
0.736418    -0.694151
0.738734    -0.692325
0.741049    -0.691323
0.743365    -0.689782
0.745681    -0.688778
0.747997    -0.686894
0.750313    -0.685936
0.752628    -0.684359
0.754944    -0.683411
0.75726    -0.681492
0.759576    -0.680815
0.761891    -0.67981
0.764207    -0.67794
0.766523    -0.67727
0.768839    -0.675372
0.771155    -0.674412
0.77347    -0.672516
0.775786    -0.671835
0.778102    -0.669962
0.780418    -0.668949
0.782733    -0.667401
0.785049    -0.666379
0.787365    -0.664529
0.789681    -0.663505
0.791997    -0.661959
0.794312    -0.660953
0.796628    -0.659064
0.798944    -0.658378
0.80126    -0.656498
0.803575    -0.655527
0.805891    -0.654789
0.808207    -0.652914
0.810523    -0.651912
0.812839    -0.65003
0.815154    -0.64935
0.81747    -0.647443
0.819786    -0.646459
0.822102    -0.644863
0.824417    -0.643853
0.826733    -0.641978
0.829049    -0.640953
0.831365    -0.639395
0.833681    -0.638359
0.835996    -0.636493
0.838312    -0.635763
0.840628    -0.633905
0.842944    -0.63289
0.845259    -0.632155
0.847575    -0.63029
0.849891    -0.629264
0.852207    -0.627428
0.854523    -0.626665
0.856838    -0.624773
0.859154    -0.62375
0.86147    -0.622161
0.863786    -0.621153
0.866101    -0.619253
0.868417    -0.618241
0.870733    -0.616652
0.873049    -0.615611
0.875365    -0.614612
0.87768    -0.61301
0.879996    -0.612014
0.882312    -0.610087
0.884628    -0.609381
0.886943    -0.607458
0.889259    -0.606445
0.891575    -0.604567
0.893891    -0.603831
0.896207    -0.601955
0.898522    -0.600903
0.900838    -0.599307
0.903154    -0.598295
0.90547    -0.597232
0.907785    -0.595358
0.910101    -0.594598
0.912417    -0.592726
0.914733    -0.591664
0.917049    -0.590076
0.919364    -0.58904
0.92168    -0.58713
0.923996    -0.586398
0.926312    -0.584493
0.928628    -0.583454
0.930943    -0.582414
0.933259    -0.580785
0.935575    -0.579779
0.937891    -0.577843
0.940206    -0.577146
0.942522    -0.575201
0.944838    -0.574175
0.947154    -0.572262
0.94947    -0.571515
0.951785    -0.569609
0.954101    -0.568561
0.956417    -0.567826
0.958733    -0.565898
0.961048    -0.564822
0.963364    -0.563245
0.96568    -0.562179
0.967996    -0.560281
0.970312    -0.559196
0.972627    -0.5576
0.974943    -0.556546
0.977259    -0.554626
0.979575    -0.55387
0.98189    -0.552821
0.984206    -0.550907
0.986522    -0.549838
0.988838    -0.548208
0.991154    -0.547174
0.993469    -0.545222
0.995785    -0.544508
0.998101    -0.542543
1.00042    -0.541501
1.00273    -0.540434
1.00505    -0.538808
1.00736    -0.537738
1.00968    -0.535804
1.012    -0.535056
1.01431    -0.533112
1.01663    -0.532023
1.01894    -0.530116
1.02126    -0.529341
1.02357    -0.527439
1.02589    -0.526337
1.02821    -0.525608
1.03052    -0.523646
1.03284    -0.522568
1.03515    -0.52093
1.03747    -0.519868
1.03978    -0.517929
1.0421    -0.516858
1.04442    -0.515202
1.04673    -0.514163
1.04905    -0.51306
1.05136    -0.511439
1.05368    -0.510339
1.056    -0.508417
1.05831    -0.507311
1.06063    -0.505673
1.06294    -0.504585
1.06526    -0.503519
1.06757    -0.501869
1.06989    -0.50079
1.07221    -0.498828
1.07452    -0.497763
1.07684    -0.496088
1.07915    -0.495024
1.08147    -0.493043
1.08378    -0.492284
1.0861    -0.491169
1.08842    -0.489237
1.09073    -0.488138
1.09305    -0.486498
1.09536    -0.485397
1.09768    -0.483454
1.1    -0.482649
1.10231    -0.480698
1.10463    -0.479591
1.10694    -0.478496
1.10926    -0.476823
1.11157    -0.475744
1.11389    -0.473768
1.11621    -0.472983
1.11852    -0.470996
1.12084    -0.469925
1.12315    -0.468809
1.12547    -0.467157
1.12778    -0.46604
1.1301    -0.464077
1.13242    -0.463275
1.13473    -0.461298
1.13705    -0.460186
1.13936    -0.458232
1.14168    -0.457418
1.14399    -0.456326
1.14631    -0.454339
1.14863    -0.45355
1.15094    -0.451551
1.15326    -0.450444
1.15557    -0.448451
1.15789    -0.447656
1.16021    -0.446527
1.16252    -0.444555
1.16484    -0.443739
1.16715    -0.441767
1.16947    -0.440646
1.17178    -0.438667
1.1741    -0.43784
1.17642    -0.436741
1.17873    -0.434728
1.18105    -0.433931
1.18336    -0.431925
1.18568    -0.430822
1.18799    -0.42882
1.19031    -0.428018
1.19263    -0.426015
1.19494    -0.424911
1.19726    -0.424068
1.19957    -0.422079
1.20189    -0.420936
1.20421    -0.418948
1.20652    -0.418112
1.20884    -0.416127
1.21115    -0.414991
1.21347    -0.414182
1.21578    -0.412153
1.2181    -0.411052
1.22042    -0.409033
1.22273    -0.408216
1.22505    -0.406196
1.22736    -0.405071
1.22968    -0.404228
1.23199    -0.402238
1.23431    -0.401077
1.23663    -0.399093
1.23894    -0.398253
1.24126    -0.396256
1.24357    -0.395105
1.24589    -0.39427
1.24821    -0.392249
1.25052    -0.391112
1.25284    -0.389083
1.25515    -0.388261
1.25747    -0.386239
1.25978    -0.385097
1.2621    -0.384233
1.26442    -0.382245
1.26673    -0.381083
1.26905    -0.379087
1.27136    -0.378219
1.27368    -0.376212
1.27599    -0.375045
1.27831    -0.373902
1.28063    -0.372176
1.28294    -0.371044
1.28526    -0.369012
1.28757    -0.36818
1.28989    -0.366138
1.2922    -0.364989
1.29452    -0.363825
1.29684    -0.362106
1.29915    -0.360935
1.30147    -0.35893
1.30378    -0.35805
1.3061    -0.35603
1.30842    -0.354862
1.31073    -0.353713
1.31305    -0.351977
1.31536    -0.350833
1.31768    -0.348784
1.31999    -0.347934
1.32231    -0.346748
1.32463    -0.344727
1.32694    -0.343555
1.32926    -0.341838
1.33157    -0.340662
1.33389    -0.338632
1.3362    -0.337454
1.33852    -0.336606
1.34084    -0.334554
1.34315    -0.333393
1.34547    -0.33165
1.34778    -0.330476
1.3501    -0.328422
1.35242    -0.327264
1.35473    -0.32638
1.35705    -0.324358
1.35936    -0.32317
1.36168    -0.321442
1.36399    -0.320245
1.36631    -0.318215
1.36863    -0.317022
1.37094    -0.316162
1.37326    -0.314103
1.37557    -0.312938
1.37789    -0.310874
1.3802    -0.310016
1.38252    -0.308823
1.38484    -0.306791
1.38715    -0.305899
1.38947    -0.30386
1.39178    -0.302661
1.3941    -0.300617
1.39641    -0.299725
1.39873    -0.298551
1.40105    -0.296492
1.40336    -0.295317
1.40568    -0.293555
1.40799    -0.292377
1.41031    -0.290313
1.41263    -0.289431
1.41494    -0.288235
1.41726    -0.286188
1.41957    -0.284984
1.42189    -0.283246
1.4242    -0.282043
1.42652    -0.28087
1.42884    -0.279105
1.43115    -0.277927
1.43347    -0.275857
1.43578    -0.274675
1.4381    -0.272905
1.44041    -0.271721
1.44273    -0.270517
1.44505    -0.268467
1.44736    -0.267565
1.44968    -0.265507
1.45199    -0.264305
1.45431    -0.262554
1.45663    -0.261353
1.45894    -0.260162
1.46126    -0.258091
1.46357    -0.257198
1.46589    -0.255127
1.4682    -0.253935
1.47052    -0.252732
1.47284    -0.25098
1.47515    -0.249776
1.47747    -0.247715
1.47978    -0.246816
1.4821    -0.244753
1.48441    -0.243546
1.48673    -0.242354
1.48905    -0.240584
1.49136    -0.239388
1.49368    -0.237308
1.49599    -0.236117
1.49831    -0.234347
1.50062    -0.233153
1.50294    -0.231945
1.50526    -0.230182
1.50757    -0.228971
1.50989    -0.226909
1.5122    -0.225698
1.51452    -0.224801
1.51684    -0.222723
1.51915    -0.221525
1.52147    -0.219458
1.52378    -0.218562
1.5261    -0.216488
1.52841    -0.215286
1.53073    -0.21438
1.53305    -0.212317
1.53536    -0.21111
1.53768    -0.209038
1.53999    -0.208131
1.54231    -0.206928
1.54462    -0.204856
1.54694    -0.203661
1.54926    -0.201885
1.55157    -0.20068
1.55389    -0.1986
1.5562    -0.197395
1.55852    -0.196503
1.56084    -0.194428
1.56315    -0.193213
1.56547    -0.191442
1.56778    -0.190235
1.5701    -0.18818
1.57241    -0.186971
1.57473    -0.186069
1.57705    -0.183988
1.57936    -0.182782
1.58168    -0.180728
1.58399    -0.179824
1.58631    -0.178613
1.58862    -0.176536
1.59094    -0.175326
1.59326    -0.173568
1.59557    -0.172369
1.59789    -0.17029
1.6002    -0.170251
1.60252    -0.169908
1.60484    -0.169579
1.60715    -0.169252
1.60947    -0.169213
1.61178    -0.168869
1.6141    -0.168524
1.61641    -0.168193
1.61873    -0.168174
1.62105    -0.167835
1.62336    -0.167495
1.62568    -0.167153
1.62799    -0.167126
1.63031    -0.166794
1.63262    -0.166464
1.63494    -0.166427
1.63726    -0.166086
1.63957    -0.165756
1.64189    -0.165419
1.6442    -0.165397
1.64652    -0.165057
1.64883    -0.164715
1.65115    -0.164384
1.65347    -0.164352
1.65578    -0.164017
1.6581    -0.163684
1.66041    -0.163344
1.66273    -0.163316
1.66505    -0.162978
1.66736    -0.162645
1.66968    -0.162316
1.67199    -0.162285
1.67431    -0.161952
1.67662    -0.161618
1.67894    -0.161588
1.68126    -0.161255
1.68357    -0.160926
1.68589    -0.160592
1.6882    -0.16056
1.69052    -0.160226
1.69283    -0.159892
1.69515    -0.159567
1.69747    -0.159536
1.69978    -0.159199
1.7021    -0.158865
1.70441    -0.158528
1.70673    -0.158512
1.70905    -0.158174
1.71136    -0.15784
1.71368    -0.157502
1.71599    -0.157469
1.71831    -0.157145
1.72062    -0.156816
1.72294    -0.156484
1.72526    -0.156454
1.72757    -0.156122
1.72989    -0.155794
1.7322    -0.155771
1.73452    -0.155437
1.73683    -0.155102
1.73915    -0.154774
1.74147    -0.154748
1.74378    -0.154419
1.7461    -0.154086
1.74841    -0.153752
1.75073    -0.153727
1.75304    -0.153396
1.75536    -0.153066
1.75768    -0.152736
1.75999    -0.152706
1.76231    -0.152376
1.76462    -0.152045
1.76694    -0.151714
1.76926    -0.15169
1.77157    -0.15136
1.77389    -0.151031
1.7762    -0.1507
1.77852    -0.150677
1.78083    -0.150346
1.78315    -0.150019
1.78547    -0.149691
1.78778    -0.149665
1.7901    -0.149334
1.79241    -0.149004
1.79473    -0.148681
1.79704    -0.148655
1.79936    -0.148324
1.80168    -0.147994
1.80399    -0.147664
1.80631    -0.147643
1.80862    -0.147315
1.81094    -0.146982
1.81326    -0.146956
1.81557    -0.146627
1.81789    -0.146301
1.8202    -0.145973
1.82252    -0.145949
1.82483    -0.14562
1.82715    -0.145295
1.82947    -0.144969
1.83178    -0.144947
1.8341    -0.144619
1.83641    -0.14429
1.83873    -0.143965
1.84104    -0.143944
1.84336    -0.143616
1.84568    -0.143288
1.84799    -0.142958
1.85031    -0.142937
1.85262    -0.14261
1.85494    -0.142284
1.85726    -0.141956
1.85957    -0.141932
1.86189    -0.141607
1.8642    -0.14128
1.86652    -0.140951
1.86883    -0.140929
1.87115    -0.140602
1.87347    -0.140279
1.87578    -0.139952
1.8781    -0.13993
1.88041    -0.139604
1.88273    -0.139283
1.88504    -0.138956
1.88736    -0.138934
1.88968    -0.138609
1.89199    -0.138285
1.89431    -0.137959
1.89662    -0.137938
1.89894    -0.137612
1.90125    -0.137284
1.90357    -0.136962
1.90589    -0.136943
1.9082    -0.136616
1.91052    -0.136289
1.91283    -0.135962
1.91515    -0.135944
1.91747    -0.135622
1.91978    -0.135293
1.9221    -0.134967
1.92441    -0.134948
1.92673    -0.134628
1.92904    -0.134305
1.93136    -0.133978
1.93368    -0.133959
1.93599    -0.133637
1.93831    -0.133313
1.94062    -0.132989
1.94294    -0.132969
1.94525    -0.132645
1.94757    -0.132322
1.94989    -0.132001
1.9522    -0.13198
1.95452    -0.131657
1.95683    -0.131331
1.95915    -0.13101
1.96147    -0.130991
1.96378    -0.130666
1.9661    -0.130344
1.96841    -0.130019
1.97073    -0.129698
1.97304    -0.129676
1.97536    -0.129355
1.97768    -0.129033
1.97999    -0.128711
1.98231    -0.128694
1.98462    -0.128371
1.98694    -0.128051
1.98925    -0.127729
1.99157    -0.127712
1.99389    -0.127388
1.9962    -0.127067
1.99852    -0.126743
2.00083    -0.126729
2.00315    -0.126406
2.00546    -0.126084
2.00778    -0.125762
2.0101    -0.125744
2.01241    -0.125424
2.01473    -0.125102
2.01704    -0.12478
2.01936    -0.12476
2.02168    -0.124441
2.02399    -0.124119
2.02631    -0.123797
2.02862    -0.12378
2.03094    -0.123459
2.03325    -0.123142
2.03557    -0.122821
2.03789    -0.122805
2.0402    -0.122482
2.04252    -0.122164
2.04483    -0.121844
2.04715    -0.121524
2.04946    -0.121508
2.05178    -0.121186
2.0541    -0.120868
2.05641    -0.120548
2.05873    -0.120532
2.06104    -0.12021
2.06336    -0.119889
2.06568    -0.11957
2.06799    -0.119554
2.07031    -0.119233
2.07262    -0.118914
2.07494    -0.118593
2.07725    -0.118577
2.07957    -0.118259
2.08189    -0.11794
2.0842    -0.11762
2.08652    -0.117608
2.08883    -0.117289
2.09115    -0.116968
2.09346    -0.11665
2.09578    -0.116333
2.0981    -0.116318
2.10041    -0.115999
2.10273    -0.11568
2.10504    -0.115361
2.10736    -0.115348
2.10967    -0.115029
2.11199    -0.11471
2.11431    -0.114392
2.11662    -0.114377
2.11894    -0.114059
2.12125    -0.11374
2.12357    -0.11342
2.12589    -0.113406
2.1282    -0.113088
2.13052    -0.112769
2.13283    -0.112452
2.13515    -0.112135
2.13746    -0.112121
2.13978    -0.111806
2.1421    -0.111487
2.14441    -0.111169
2.14673    -0.111157
2.14904    -0.110839
2.15136    -0.110524
2.15367    -0.110206
2.15599    -0.11019
2.15831    -0.109875
2.16062    -0.109557
2.16294    -0.10924
2.16525    -0.109228
2.16757    -0.108909
2.16989    -0.108594
2.1722    -0.108275
2.17452    -0.107958
2.17683    -0.107946
2.17915    -0.107627
2.18146    -0.10731
2.18378    -0.106995
2.1861    -0.106982
2.18841    -0.106668
2.19073    -0.106351
2.19304    -0.106034
2.19536    -0.106025
2.19767    -0.105707
2.19999    -0.105389
2.20231    -0.105076
2.20462    -0.104759
2.20694    -0.104749
2.20925    -0.104433
2.21157    -0.104115
2.21389    -0.103802
2.2162    -0.103789
2.21852    -0.10347
2.22083    -0.103158
2.22315    -0.10284
2.22546    -0.102524
2.22778    -0.102514
2.2301    -0.102196
2.23241    -0.101883
2.23473    -0.101566
2.23704    -0.101554
2.23936    -0.101242
2.24167    -0.100926
2.24399    -0.100612
2.24631    -0.100601
2.24862    -0.100285
2.25094    -0.0999721
2.25325    -0.099657
2.25557    -0.0993422
2.25788    -0.0993332
2.2602    -0.0990161
2.26252    -0.0987022
2.26483    -0.0983885
2.26715    -0.0983763
2.26946    -0.0980633
2.27178    -0.0977476
2.2741    -0.0974326
2.27641    -0.0971204
2.27873    -0.0971078
2.28104    -0.0967936
2.28336    -0.0964796
2.28567    -0.0961641
2.28799    -0.0961548
2.29031    -0.0958408
2.29262    -0.0955281
2.29494    -0.0952155
2.29725    -0.0949001
2.29957    -0.0948922
2.30188    -0.0945782
2.3042    -0.0942645
2.30652    -0.0939516
2.30883    -0.0939417
2.31115    -0.0936289
2.31346    -0.0933157
2.31578    -0.0930019
2.3181    -0.0926879
2.32041    -0.0926794
2.32273    -0.0923663
2.32504    -0.0920518
2.32736    -0.0917378
2.32967    -0.0917296
2.33199    -0.0914154
2.33431    -0.0911028
2.33662    -0.0907896
2.33894    -0.0904753
2.34125    -0.0904674
2.34357    -0.0901544
2.34588    -0.089843
2.3482    -0.0895301
2.35052    -0.0895212
2.35283    -0.0892104
2.35515    -0.0888974
2.35746    -0.088586
2.35978    -0.0882731
2.36209    -0.0882644
2.36441    -0.0879536
2.36673    -0.0876404
2.36904    -0.0873277
2.37136    -0.0873194
2.37367    -0.0870063
2.37599    -0.0866945
2.37831    -0.0863827
2.38062    -0.0860695
2.38294    -0.0860624
2.38525    -0.0857492
2.38757    -0.0854375
2.38988    -0.0851257
2.3922    -0.0851166
2.39452    -0.0848067
2.39683    -0.0844948
2.39915    -0.0841832
2.40146    -0.0838725
2.40378    -0.0838638
2.40609    -0.0835538
2.40841    -0.083242
2.41073    -0.0829307
2.41304    -0.0826199
2.41536    -0.082612
2.41767    -0.0823012
2.41999    -0.0819902
2.42231    -0.0816784
2.42462    -0.0816722
2.42694    -0.0813601
2.42925    -0.0810493
2.43157    -0.0807374
2.43388    -0.0804265
2.4362    -0.0804192
2.43852    -0.0801083
2.44083    -0.0797965
2.44315    -0.0794855
2.44546    -0.0791738
2.44778    -0.0791687
2.45009    -0.078858
2.45241    -0.0785476
2.45473    -0.0782377
2.45704    -0.0782309
2.45936    -0.0779209
2.46167    -0.0776098
2.46399    -0.0773006
2.4663    -0.0769896
2.46862    -0.0769838
2.47094    -0.076673
2.47325    -0.0763629
2.47557    -0.0760531
2.47788    -0.0757426
2.4802    -0.0757368
2.48252    -0.0754259
2.48483    -0.0751159
2.48715    -0.0748041
2.48946    -0.0744955
2.49178    -0.074489
2.49409    -0.0741784
2.49641    -0.0738682
2.49873    -0.0735582
2.50104    -0.0735532
2.50336    -0.0732431
2.50567    -0.0729346
2.50799    -0.0726246
2.5103    -0.0723155
2.51262    -0.0723097
2.51494    -0.0720005
2.51725    -0.071692
2.51957    -0.071382
2.52188    -0.0710729
2.5242    -0.0710671
2.52652    -0.0707579
2.52883    -0.0704473
2.53115    -0.0701393
2.53346    -0.0698287
2.53578    -0.0698244
2.53809    -0.0695153
2.54041    -0.0692046
2.54273    -0.0688967
2.54504    -0.0688902
2.54736    -0.0685814
2.54967    -0.0682712
2.55199    -0.067963
2.5543    -0.0676538
2.55662    -0.0676496
2.55894    -0.0673409
2.56125    -0.0670326
2.56357    -0.0667244
2.56588    -0.0664153
2.5682    -0.066411
2.57052    -0.0661016
2.57283    -0.0657941
2.57515    -0.065485
2.57746    -0.0651767
2.57978    -0.0651725
2.58209    -0.0648631
2.58441    -0.0645555
2.58673    -0.0642458
2.58904    -0.0639381
2.59136    -0.0639326
2.59367    -0.0636242
2.59599    -0.063316
2.5983    -0.0630073
2.60062    -0.0626987
2.60294    -0.062694
2.60525    -0.0623866
2.60757    -0.0620782
2.60988    -0.0617705
2.6122    -0.0614625
2.61451    -0.0614592
2.61683    -0.0611509
2.61915    -0.0608433
2.62146    -0.0605356
2.62378    -0.0602271
2.62609    -0.0602243
2.62841    -0.0599161
2.63073    -0.0596084
2.63304    -0.0593001
2.63536    -0.0589922
2.63767    -0.0589886
2.63999    -0.0586807
2.6423    -0.0583735
2.64462    -0.0580648
2.64694    -0.0577573
2.64925    -0.0577531
2.65157    -0.0574458
2.65388    -0.0571379
2.6562    -0.0568299
2.65851    -0.0565231
2.66083    -0.0565196
2.66315    -0.0562126
2.66546    -0.0559048
2.66778    -0.0555984
2.67009    -0.0552909
2.67241    -0.055288
2.67473    -0.054981
2.67704    -0.0546732
2.67936    -0.0543661
2.68167    -0.0540594
2.68399    -0.0540565
2.6863    -0.0537489
2.68862    -0.0534417
2.69094    -0.0531345
2.69325    -0.0528274
2.69557    -0.0528243
2.69788    -0.0525174
2.7002    -0.0522102
2.70251    -0.0519025
2.70483    -0.0515951
2.70715    -0.0515927
2.70946    -0.0512855
2.71178    -0.0509788
2.71409    -0.0506725
2.71641    -0.0503658
2.71872    -0.050363
2.72104    -0.0500563
2.72336    -0.0497502
2.72567    -0.0494437
2.72799    -0.0491373
2.7303    -0.0491343
2.73262    -0.0488278
2.73494    -0.0485216
2.73725    -0.0482151
2.73957    -0.0479082
2.74188    -0.0479058
2.7442    -0.0475992
2.74651    -0.0472927
2.74883    -0.046986
2.75115    -0.0466797
2.75346    -0.0466772
2.75578    -0.0463703
2.75809    -0.0460635
2.76041    -0.0457575
2.76272    -0.0454509
2.76504    -0.0454488
2.76736    -0.045143
2.76967    -0.044837
2.77199    -0.0445309
2.7743    -0.0442244
2.77662    -0.0442229
2.77894    -0.043917
2.78125    -0.0436111
2.78357    -0.0433047
2.78588    -0.0429985
2.7882    -0.0426929
2.79051    -0.0426906
2.79283    -0.0423848
2.79515    -0.0420787
2.79746    -0.0417726
2.79978    -0.0414662
2.80209    -0.0414647
2.80441    -0.0411589
2.80672    -0.0408528
2.80904    -0.0405464
2.81136    -0.0402403
2.81367    -0.0402388
2.81599    -0.0399328
2.8183    -0.0396271
2.82062    -0.0393217
2.82293    -0.0390161
2.82525    -0.0390146
2.82757    -0.0387087
2.82988    -0.0384035
2.8322    -0.0380981
2.83451    -0.0377925
2.83683    -0.0377908
2.83915    -0.0374851
2.84146    -0.0371799
2.84378    -0.036874
2.84609    -0.0365686
2.84841    -0.036263
2.85072    -0.0362615
2.85304    -0.0359558
2.85536    -0.0356504
2.85767    -0.035345
2.85999    -0.0350394
2.8623    -0.035038
2.86462    -0.0347321
2.86693    -0.0344268
2.86925    -0.0341214
2.87157    -0.033816
2.87388    -0.0338151
2.8762    -0.03351
2.87851    -0.0332047
